reviewerID,asin,reviewerName,helpful,customer_review,customer_rating,customer_review_summary,unixReviewTime,reviewTime
A20TFY5J3WNJU2,B0002E38AS,crazy finger magic,"[0, 0]",I should've just got this cable the first time. I have been using Monster for years. I recently tried a coiled guitar cable and learned the hard way.,1,perfect cable for my GIBSON Sg. super quiet and sounds powerful.,1399680000,"05 10, 2014"
A3QPN05Y1OUX32,B0002D0COE,"Judith Johnson ""Happy Reborner""","[0, 0]",Fits nicely into my acoustic guitars. Just requires you to dampen the sponge with distilled water. Luckily I keep that on hand!,1,Easy to install,1368144000,"05 10, 2013"
AZ9KESC05F6RI,B0018TG8HQ,"Gery Sasko ""Gery Sasko""","[0, 0]",Great deal for the price and very sturdily made. Easy to assemble and feels very solid. Way cheaper than I saw in Guitar Center. Im very pleased with this stand. I bought two.,1,Great deal,1391472000,"02 4, 2014"
AOINAOO0NQRGN,B000EEJJ5Y,Sessue,"[0, 0]","This partial capo from Kyser has the same design, construction, and ease of use as Kyser's top-ranked and bestselling 6-string cano. It is definitely recommended. If you choose to go down he partial capo path, though, it's best that you either jam with friends who are familiar with partial capos or buy Randall Wolliams' manual on the partial capo, since its use is not intuitively obvious.",1,Same quality as the bestselling Kyser full capo,1329782400,"02 21, 2012"
A2YWZRHDA9KDS4,B0002E3B78,"hgprs ""hgprs""","[1, 1]",This mic is fine. One should know that it has quite low gain and requires the use of a boost/preamp for the guitar sound to be heard.,0,Fine,1387152000,"12 16, 2013"
A3QAILPOPQI3TC,B001RNH8YA,Jeffrey Riedy,"[0, 0]","It sure is a pretty looking cable out of the box. The chord works great, no noticeable buzz. I had to have the tweed, to complement my vintage gear. I'd have given this a 5 star rating, but because of the tweed/fabric outer, the chord is constantly fighting you with kinks.",0,Retro: Plug and Play,1346371200,"08 31, 2012"
A2UGCWC46V7PPG,B00AK7SKL4,"Andy Baird ""-------""","[0, 0]","It's sturdy, and holds even a heavy mic in any desired position. I'm using it with a Samson Meteor USB mic (which required some adaptation due to the Meteor's short body), which is a heavy cast-metal mic. No stability problems whatsoever.",1,A good value for the price,1378944000,"09 12, 2013"
A3TBMAWIIHKHFN,B00063678K,Willie V. Hughes,"[0, 0]","Beautiful pedal, nice chrome foot piece, weighted so as to have a substantial feel, quiet, and rubber bottom so as not to slip around.  An all-around solid purchase for the low price I found on Amazon.  Love it.",1,Sustaining quality,1334275200,"04 13, 2012"
A2SNKWR5D203ZX,B0051WAJ5S,tgn1956,"[0, 0]",Works well,1,Five Stars,1404518400,"07 5, 2014"
A2P83FWHR36WN1,B0002D02RQ,Todd S.,"[0, 0]","I've used the Tortex picks for a while now, and have been really happy with them. This pick however, takes it to the next level. Very strong and great bite for a relatively thin pick. I use the .73 for acoustic and the same holds true. Great product.",1,Great Picks,1287532800,"10 20, 2010"
A52GGV55KT8AV,B0002H0A3S,Melissa,"[0, 0]","I'm going to be honest, I have a cheap guitar. I payed $120 for an Epiphone at my local music store because I just play it recreationally. (Bonfires, sitting around the house, etc..) So I've never really put a nice set of strings on it because I figured strings aren't really going to make THAT much of a sound difference on this guitar, but I was way way way wrong! These strings aren't even that expensive, actually they're only a few more dollars than the usual cheap strings I put on my guitar. Yet, they completely  changed the sound of my guitar and it sounds like I forked over some money for a decent guitar! The strings are high quality and they feel so smooth under my fingertips! I used to play once or twice a week, but I can't help but want to play every single day just to hear these things sing!",1,Perfect!,1399507200,"05 8, 2014"
A2PX3NR1IVTXPG,B0002E2S36,"Michael Berish ""Michael Berish, author of &#3...","[0, 0]","This is my guitar pick of choice.  I  fits well in my hand and is well balanced.  Have tons of picks , but seem to use this one all the time.",1,review,1376179200,"08 11, 2013"
A35QFQI0M46LWO,B0002GWFEQ,Christopher C,"[0, 0]",I like that I can disconnect my strap quickly and easily. Makes playing more comfortable and if you have more than one guitar you can use the same favorite strap quickly. I buy one of these for each guitar. But I only use my favorite strap.,1,Very easy to use..Beats a string,1369440000,"05 25, 2013"
AWV58YYFEAUL0,B0018TIADQ,Barbara Embry,"[0, 0]",This stand is made of quality products.  It cradles my guitar perfectly and is angled just right.  This is our second one as we both have guitars. Worth every penny.,1,Good stand!,1363651200,"03 19, 2013"
A2NYK9KWFMJV4Y,B0002MJTZ8,"Mike Tarrani ""Jazz Drummer""","[2, 2]","This stand is practically indestructible and is ideal for gigging. If you need a boom, simply add anOn Stage MSA7040TB Adjustable Microphone Boom, Blackand you're good to go.In addition to being indestructible, this stand takes up far less stage (or studio) real estate than a tripod type stand like theOn Stage Stands MS7701 Tripod Boom Microphone Stand. And despite the relatively small size of the base, it is far more stable than the tripod stands. Admittedly, this stand is a great deal heavier, so if weight is an issue you may not like this type.Even with a boom fully extended I have found this stand to be stable. For outside use in fair breezes this stand remains upright, which is not always the case with the tripod types. Moreover, there are no legs to break (I have lost one tripod stand to that problem.)If you transport your gear often, and especially if you play outside (or inside on cramped stages) this stand is the best choice in my opinion.",1,Perfect for heavy gigging schedules (including touring),1338940800,"06 6, 2012"
A1SD1C8XK3Z3V1,B0002H0LQO,"guitfiddleblue ""guitfiddleblue""","[8, 10]","These are great strings for such a ""rare"" instrument. Not many people play the baritone yuke - it has a unique quality to it, sort of like a miniature classical guitar. These strings sound full and warm on the instrument.",1,good strings,1268784000,"03 17, 2010"
A1TF131MUR8E2E,B0019H6750,"T. Winkler ""Terrance P. Winkler""","[0, 0]",This makes changing strings of breeze I was using a hand winder for many years.Unit takes four AA batteries but is very powerful also has a lock on it so it won't accidentally be put into a drawer and engaged.Looks to be quality made just what the doctor ordered.,1,Greaaaaaat!,1371340800,"06 16, 2013"
AR6CAR106LX2Y,B0043RZ9QQ,"TIMOTHY A. BILLINGSLEY ""BamaGuitar""","[0, 0]",Took it on vacation so I didn't have to leave my axe at home. Fit right in the guitar case with my headphones - got my practice and jamming in everyday with some good tone and effects. Worth the price and no lugging around a small amp just for practice on the go.,1,Travel Amp w/ headphones,1388880000,"01 5, 2014"
A2B5LSF5V85SZA,B003B0I09Y,bobby 12333,"[0, 0]","Although this light is a little pricey in my opinion, it really gets the job done. I do like the fact that you can use batteries or a/cadapter to power the light. The nine led's really light up my music stand. The carrying case that comes with it is well made & makestransportation & keeping it stored easy.R. Joyner",1,Mighty Bright Orchestra light,1343174400,"07 25, 2012"
A2SRCVYVHA6G19,B001L8PIFW,scott schwartz,"[0, 0]",Exactly what I needed for testing guitars and playing at home.  Same as what comes with epiphone bundles but with fender on it,1,Exactly what I needed for testing guitars and playing at home.,1383868800,"11 8, 2013"
A20JJ8634DG3FS,B002B8EWVW,"Johnny Guitar ""J.F. Guitar""","[0, 3]","This pedal is ""ok"" by which I mean, I provides the basic functions it says it does. Quality-wise, it feels a bit cheapish....I was afraid I was going to snap a pot off or something while playing it. The case is metal but feels like the thinnest sheet metal they could get away with building it from. The power switch and chorus/vibrato switch were clearly the cheapest switches they could find, and are not that easily accessible by a toe...you gotta bend over and flip those. They are small.On the other hand it was only sixty-nine-bucks - relatively inexpensive for a multifunction effect pedal.I don't care for the rear facing upwardly angled input, output and power jacks. That's not pedal board friendly in my opinion. Nice as a tabletop effect. The footprint is fairly huge on the board at about 7.75"" x 6.5"" (approx). The ""standard"" 9V center negative power supply is a ""postive"" (excuse my pun.)If you are looking for a way to play with signal modulation - echos, vibratos, reverbs, old style choruses...this is not a bad way to get started playing with that. You can make a lot of sounds without breaking the bank.Personally, I have other effects that make these sounds and do it in a smaller space, so for me...not a keeper. Your situation might be different than mine.Not a bad product, acceptable at it's price point, just didn't impress me much.",0,"For the price, a pretty good deal. But cheapish construction.",1376784000,"08 18, 2013"
A1L7M2JXN4EZCR,B002T45X1G,David G,"[2, 2]","I compared this to a C1 which is pretty good for half the price.  I also tried two MXLs.  One V63.  This is much better hands down even if it costs 2x as much.  I noticed the difference on guitar.  On vocal it picks up a fair amount of noice around you.  But I realized that it's normal and the other mike just didn't pick stuff up which is worse.  The MXL v67g sounded warm on vocals and not too bad on guitar but if you got too close it gave you this fake low voice and that's just like taking the AT2035 signal and modifying it after you've recorded it.  Besides the bright green and gold was a little too much for me.  I tried the CAD M179.  That did better on the treble side but seemed to miss the mids.  I heard the AT2020 wasn't as good as the AT2035 so I went for it.  And it's more than the switches difference which I don't use anyway.  I didn't like the switches on the CAD M179 either.  It's confusing and I do gain or filter in my DAW.  I considered the NT-1 but at 80 bucks more than the 2035 it seemed like they were very similar.  At the end I'm satisfied with the 2035.  It's a work horse and costs a fraction of the more popular studio amps that have only a subtle difference to me.  I have been staying away from AT products because I didn't like the headphones compared to Sony's.  But this time I caved in because I don't see anything that competes at my price range.  For me this works like an sm57 microphone and costs about the same.  I can record my acoustic or electric guitar out of the cab or sing in it.  My challenge is to not get it to record echo in my room.  I've removed the door on my closet, put a shower curtain with a down comforter on it and record in there.  Ridiculous setup but I've save hundreds in insulation costs and hours of doing that.  For most vocals recording I don't use the closet.  Just use refir and some recording tricks to remove any unwanted noise.  So if things don't change this is my choice for best vocal and instrument microphone in the 100-250 price range.  Nice solid construction and vibration mount included.  It's rugged and I like it.",1,I tried several microphones,1391904000,"02 9, 2014"
A39ZK4KYML9463,B0002DUPZK,Roger,"[0, 0]",Who say's Ernie Ball can't make good Acoustic Strings. This set sounds just fine and for the money forget about itThanks Amazon! :o-),1,I love it,1361318400,"02 20, 2013"
A2T8TWZAWLQWBV,B004UJO41S,Mary V,"[0, 0]","It arrived on time, I have an Epiphone Hummingbird acoustic guitar, so I needed a pickup for do some recording,it works well but It's not very loud. This thing should sound louder, next time, I'll buy a Duncan pickup.",0,It's OK for the price...,1352246400,"11 7, 2012"
A3EU3ET85O8ZFX,B0023BYDHK,"Youngblood ""Steven G.""","[2, 3]",Ay yo homie this interface be off the hook you know i be all interfacin and stuff you feel. thx behringer.,1,Good interface,1325289600,"12 31, 2011"
A35CRCL7WVUCYG,B0037M62M8,Mike Brown,"[0, 0]","I purchased one of these a few weeks back and loved it so much that I just had to order another one.  If you want comfort, styple, at a good price, I highly recommend these guitar straps.",1,Customer comments,1399766400,"05 11, 2014"
ALAY8GVFBUQ9L,B0035LCFRW,"Gary D. Garvin ""Garvoon""","[0, 0]",The reason I stopped using amp stands was because I couldn't find anything collapsible and non-bulky. It works very well and is very sturdy ... I use it for a Hot Rod DeLuxe.,1,"Very nice, NON-bulky amp stand!",1388361600,"12 30, 2013"
A30KA8I5AHSKJZ,B001W99HE8,Steinbeckian,"[0, 0]","This mic has a very solid construction and looks and feels like a SM57.  I liked what it did to live vocals vs an old mic I have that seemed to give everyone small shocks (and probably cost way more in the day).  I originally bought this to check the hype out and can say that I will likely get more as needed instead of buying SM57s.  I have not recorded with this yet, but from what I heard online, I think it will do just fine.",1,Sounds really nice,1358553600,"01 19, 2013"
A34O0KQV4QXWNQ,B0002IHGZC,"Dako ""Dako""","[1, 2]","Sure it's a bit pricey, but I think having a top-notch power supply for your pedalboard is priceless. Just being able to do away with a power strip or two full of wall warts is amazing in itself. The fact thing this cuts down on floor noise AND conditions your power supply too? Sign me up. Pair this up with a Pedaltrain board, and you've got yourself a sweet setup.",0,"Solidly Built, And Definitely Worth The Investment",1388966400,"01 6, 2014"
A1MH7LD4Y203Q5,B001OLZYUU,"Grizz ""GRIZZ ADAMS""","[1, 1]",Nic epiece of cloth to wipe my strings and it looks cool with fender on it. happy buyer Thank you very much,1,Fender Treated Polish Cloth,1387152000,"12 16, 2013"
A1L7M2JXN4EZCR,B005T800V2,David G,"[0, 0]",I've used this to connect several devices and the colors help. I would recommend this and the quality is good.,1,Does the job well,1393372800,"02 26, 2014"
A2NYK9KWFMJV4Y,B001J1SX94,"Mike Tarrani ""Jazz Drummer""","[2, 2]","My Instant Order Update notice shows that I purchased this in December 3, 2010, and during the time I've owned this cable it has been heavily used and is still noise-free and perfect in all respects.  For context I purchased it to connect a mic tube pre-amp to a mixer, so it has been set up and torn down many times in the past two and a half years.Key points that earn the five stars is the heavy duty strain reliefs, which keep the inside conductors from bending and stressing. I am guessing those are why this patch continues to be noise free and provide a strong signal.  Also, the XLR connectors are of the highest quality. In the past I have cut corners only to find that small details like connectors do not always mate well. Not so with these. They engage and disengage without binding or looseness. Bear in mind that they have been in frequent use - inserted and removed hundreds of times.The outer jacket is fairly thick, which to me is an indication that the manufacturer did not cut corners when this cable was constructed.Overall I am pleased because this patch has withstood a lot of use and has held up perfectly. I would not hesitate to purchase more of this brand and model if I need additional ones.",1,Perfect patch cable,1372291200,"06 27, 2013"
A2C46HQIZLYJUC,B0002H0N76,tj,"[0, 0]","They sound great. They helped revive an old acoustic guitar that had been buried in a closet for years (along with a very thorough cleaning). I don't have any opinion on the ""feel"" of these strings like some reviewers. I honestly didn't notice anything different. I bought them because I wanted great strings on an old cheap guitar in order to get the best sound possible. These strings did that just fine. The guitar now sounds great. Job completed.",1,Great strings.,1329782400,"02 21, 2012"
A3J7IC7M8ZSXNU,B0002M3OVI,Shastafication,"[0, 0]",I loved it very much. It is very sturdy and stable. It holds my shockmount with my Audio Technica AT2020 just perfectly and it does an amazing job.,1,Very sturdy desktop stand,1400457600,"05 19, 2014"
A1CF9IF5FWYNU0,B003VWKPHC,Robert Baxter,"[0, 0]","Easy, accurate and, best of all, it swivels to any position and stays upright for easy viewing. I've tried other brands and they don't swivel  correctly. And it's red! Very cool.",1,My Favorite Tuner,1398988800,"05 2, 2014"
A2HIRKOAFQQLBE,B0002GX5NG,The Bluescaster,"[0, 0]","This arrived and when I tried to use it, it turned out that the male threads were some  oddball metric size that does NOT fit any standard adapter.Instead, these theads stripped the fitting on my mike clip, so now I have to go somewhere else and buy a new gooseneck AND a clip.This is such a standard item, that there is no excuse for making it with non-standard threads, and NO excuse at all for advertising it as standard 5/8ths...",0,This is NOT universal fit,1338940800,"06 6, 2012"
A30GZDBGNP2366,B000CD1R7K,EYE4GET,"[1, 1]","Just what I needed to position my guitar while seated.  I was worried it would not hold the weight, but it does well.",1,Small but strong,1314489600,"08 28, 2011"
A1XL4YLORJ5IBS,B0002D0CEO,Ana Pendragon,"[0, 0]",These are nice and sturdy picks.They sound real clean.I'm having better luck with them on the heavier acoustic strings.I still have to get used to the harder picks for my electrics.,1,Nice picks.,1328054400,"02 1, 2012"
AG5L0MYSPPWDC,B0002D0JZ6,Mano,"[0, 0]","Sounds simply great!  As greasy as a Pignose has to groan and as simple as it has to be.  Great on bass notes and can also get clean with highs; it does sound different when opened and by moving the guitar volume, it changes its distortion (the louder, the more distorted).  The Pignose power supply (Pignose AC9 Power Supply for Pignose 7100) is helpful when been home, but also works with 6 AA batteries.  You can also amplify it's sound by connecting it to a higher-watt amp.  It comes with really nice looking stickers.  I'm planning to keep it for years.Update on review(Jan 9, 2013).I admit that it might be more expensive that other 5 watt amps, but as time goes by, I just fall more in love with my Piggy!  I've learned to use better it's own volume combined with the guitar's.I have other amps of higher power that can get a LOT louder that the Pignose, but I just LOVE the level of distortion it gives; I cannot get this crunch with the other amps, no matter how much pedals, bells, whistles I have tried... This crunch is unique and the world loves it, as simple and plain as that.  The good thing is that it has an output at the back to connect it to louder amps and like that you can have at louder volumes that unique crunch I so much fell in love with.The 7 chords give a clean amazing sweet-grumble (the one that make teenage girls sigh for you...) with high volume on the Piggy and low on the guitar.",1,Muddy Pig,1320278400,"11 3, 2011"
A3L5L7OHXRY03L,B0002F7K7Y,C. Sharpguy,"[0, 0]","Excellent guitar strings - they last a long time, sound great and are pretty cheap.",1,Excellent strings and great value,1267488000,"03 2, 2010"
ARID6HRKRWGFW,B0001FTVD6,Cefer,"[0, 0]",Excellent rack screws with washers. Its fit very good to rack holes. Good presentation and well packed. I will buy again.,1,It fits very good to rack holes,1383523200,"11 4, 2013"
A3MKGUUWT9OOY6,B003B01QL8,Mr.Malapropism,"[0, 0]",Thsese are the perfect size for my Jazzmaster.  Too bad the seem to get dirty so quickly.  Maybe my hands are just sweaty,0,Fender Stings.  what else is there to say.,1377388800,"08 25, 2013"
A1C60KQ8VJZBS5,B0002F7K7Y,"Marktwain10 ""Marktwain10""","[1, 3]","These have good tone, but I can't see much of a difference over other brands at the same price point. I initially experienced buzzing after the string change with these but I needed to adjust the truss rod. Came in a timely manner from Sam Ash. Thanks!",0,Nothing extraordinary.,1298937600,"03 1, 2011"
A3QSZ2SE3HUSXM,B0039HBNMA,bluezman714,"[0, 0]",In October 2009 I ordered a custom Strat and a Bass and the Custom Strat came with these strings. I recommend going with these. The bullet style makes its easier to install. You know what I mean if you are a professional.,1,Great,1387670400,"12 22, 2013"
A3RBEESTJUZQ6D,B0002HLL8G,David H. Bailey,"[0, 0]","I hadn't thought about it before buying these bridge pins, but metal pins apparently add a bit of brilliance to the tone of my Alvarez-Yairi guitar, so it's a great bonus!  I bought them because my original plastic bridge pins were snapping and I didn't like the plastic ones available at a local music store. I'm very happy I bought them!",1,"Great looking and they brighten the sound, too!",1397001600,"04 9, 2014"
A1F5HMIDLSR3EF,B0009H00WW,James L. Maxey,"[1, 1]",If you play Rock or Classic Rock & have a Tube amp with a 10 Inch speaker that needs a little more life... Pop one of these in. My little  VHT Special 6 Came Alive with this speaker. Love It!,1,Great Speaker,1371945600,"06 23, 2013"
A1C92SAQFUBJSZ,B0073XCYO2,"Ell Bee ""Lin""","[6, 6]","Originally I bought another Snark, and liked it well enough. I'd seen this one on YouTube, and thought its little bobble head looked ... kinda silly. But then a friend lent me his for a couple of days, and I really liked the experience of being able to glance over and see if I was in tune. I was hooked. I'll look silly if it lets me stay in tune.The built-in metronome doesn't have a lot of volume, but it's clearly visible.You also get a little baggie containing three picks, the carry bag for the tuner, and a battery. Warranty runs for a year. Altogether, I'm very satisfied with this tuner.",1,Love love love it!,1354665600,"12 5, 2012"
A3KIOG0NDTJ32D,B0009G1E0K,Writer365,"[0, 0]","Looks like the ends will hold up without having to use strap locks. The pick pocket is cool, though I won't be using it.",0,Great strap for the price,1384992000,"11 21, 2013"
A2ZGBCQPF5Q17N,B000BUGNNM,"Earle G ""Earle G""","[1, 1]","Nice bag with great features. It is slightly large for a Telecaster or Stratocaster but works fine for either.I actually swapped another bag, putting a Les Paul Jr in this one and a Tele in the Gibson bag as theGibson bag was a really tight fit for the LP JR. headstock.",1,World Tour EG20D Deluxe 20mm Electric Guitar Gig Bag,1377907200,"08 31, 2013"
A1SD1C8XK3Z3V1,B000QGCJU2,"guitfiddleblue ""guitfiddleblue""","[0, 0]","My son and daughter love playing with this mic and stand. It comes with a cord that has a standard 1/4 inch end. I plugged it into a small guitar amp. They use it mainly to sing along with their cds/mp3's. Note that this is not really a mic I would use in my studio - it is more of a toy to be honest, but a quality toy for a young child. In that regard I give it five stars.",1,cool for the kids,1388361600,"12 30, 2013"
A1W228ES4U9GDQ,B0002GXPRM,"N. MCCAMMON ""Big Nick""","[0, 0]",What can I say it works...I think I could write a book here...not!...just a solid little mic holder. Glad I bought it.,1,good mic holder,1369872000,"05 30, 2013"
A21VM9WVF8EOSJ,B000068NZC,"J. Warren ""NiALTA""","[3, 3]",Bought this to hook up a Beta 58 to a Panasonic G2 DSLR and a Kodak Zi8 for interviews. Works the way it's supposed to. 90 degree TRS is a nice touch. Good price.,1,Does what it was intended for,1323129600,"12 6, 2011"
A3HEPYV00SNCQA,B0002E1G5C,someguy2011,"[0, 0]","Header says it all. Works well enough as a string winder, but I was really lookin for something to pull my bridge pins with and for me, this did not work well at all. Went back to my trusty rubber tipped pliers and just had to be gentle.",0,"As a string winder, OK. As a pin remover not so good",1355270400,"12 12, 2012"
A1MTN9XWJSA5PI,B000WF1AMU,RS617,"[14, 14]","Despite an overwhelming petroleum smell coming out of the box, this is a high-quality gig bag with plenty of storage space. Fits either a Tele or Strat. I don't typically keep my guitars in their cases, but bags like this one come in handy for gigs, short trips, moves, etc. Nice styling touches, too. The bag has removable back-straps for carrying ease.",0,Giggity,1307664000,"06 10, 2011"
AAON97IT5IHP2,B002IJK0H4,"Leland W. Morris ""Lkyguy""","[0, 0]",Nice pic's that work well when you are really jammin on a tune.,0,"Good product, fair price",1404259200,"07 2, 2014"
A1S0HTDO0P4N5V,B000NJ2TIE,"R. Wristen ""The Party Doc VJ and Karaoke""","[2, 2]","Okay well I lied in subject line, bad singers sound bad whatever mic you put in their hand.  I can say that with authority since I run KJ shows 6 nights a week and have for the last 20+ years, so I know good singers when I hear them.  And they will ask if I have a shure SM58, to which i reply Hell No, you think I'm going to put a 58 in the hands of a careless drunk?  The more you drink the better you sound or so some of my patrons believe.  Some also drop the mic or worse, spike the mic.  I'd rather lose one of these Behringers than a 58.  Or a wireless 58.  Sound wise these are great for their intended purpose.  If you need a sturdy all metal cheap mic, this is the bargain.",1,"Great for Karaoke, makes bad singers sound better",1376265600,"08 12, 2013"
A2EDYSY4M8TESS,B000CBE3GE,kbgulfcoast,"[0, 0]","-1 star for plastic...otherwise excellent , YouTube has many reviews on these,The FAB pedals are great values,For what a flanger is for me, this is perfect, great sounds great price.",0,"Great sound, great price.",1394496000,"03 11, 2014"
AJOK2CO9LSF37,B002EWV8IU,Ray,"[0, 0]","This baby does what it says it does at a very reasonable price. One does have to find the cable loops that one needs to eliminate humming & noise, for one doesn't know which in or output is actually making the interference but, once you've established that, it's all good baby!!!",1,WORKS LIKE A CHARM,1389484800,"01 12, 2014"
A3HCK3UXD6WS4G,B00006LVEU,Carlos & Gloria Guerra,"[1, 1]","I bought this product to use on my amp pots. It restored the sound,power and clearity of my amps.It doesn't evaporate right away, but after a couple of minutes your good to go!",1,Works well!,1366848000,"04 25, 2013"
A19WXFFQMKES6O,B001PGXHX0,jimmpannzee,"[1, 1]","Love the colors and the price can't be beat. Wished maybe they came in yellow? Other than that, great picks.",1,Great set,1327363200,"01 24, 2012"
A14CQY582WMP7O,B0002IHFVM,Constantinople,"[0, 0]","Material is similar to my messenger bag's strap. Reasonably comfortable, but I don't want it cutting into my neck. Does not go short enough for one of my smaller ukes, a rubber band or spare capo is enough to fix that.",0,"Basic strap, holds instruments up",1396656000,"04 5, 2014"
AI45J5737CUGY,B0002H0A3S,wapialo,"[0, 1]",received in just a few days....to a beginner like me they like like good strings but what do I know..,1,very fast,1352505600,"11 10, 2012"
A1K5IL77GZEVKQ,B0002E3DLM,Zerochief,"[1, 1]",Very sturdy stand suitable for stage use. This stand even accommodates a double neck. Its not very compact when folded but I'm still giving it 5 stars.,1,Sturdy and easily folds,1394236800,"03 8, 2014"
A3I23DPVLDXAB2,B0037MA77E,Dave,"[0, 0]",It isn't the softest strap. But the width makes it feel better till it's &#34;broken-in&#34;. Good leather that should last a long time.  I have very similer straps that have lasted 30+ years.,0,Nice,1366416000,"04 20, 2013"
A278CZM7C2OO8A,B005EHILV4,Jim Dandy,"[0, 0]",The Behringer 302USB Premium 5-Input Mixer is just what the doctor ordered.  Nice unit and works perfectly for vocals/guitar/ bass guitar and keyboards.  Don't lock yourself down with a bad USB/ 1/4: cable,1,Great unit,1400284800,"05 17, 2014"
A3J7KKG9O7KAZM,B000RVYPQ2,"R. Johnson ""Brewer, Instigator, Patriot""","[0, 0]",I have other Behringer products and have never encountered any issues operating them.  I use a power snake instead of batteries so I cannot comment on battery life or compartment access.  The box is plastic but that is not really a hinderence.,1,Great Chorus Pedal,1381536000,"10 12, 2013"
A1MVH1WLYDHZ49,B0002GZLZQ,Captn' Bob,"[0, 0]","This comes with adapters for just about any pedal you would need power for and if you look at the picture, I LOVE the way this mounts to power strip.  You can actually put several (if needed) side by side, unlike most other power adapters that take up as much as 2 spaces.  It is rated to 1700 mA but I try to keep to 1500 or less.I looked at power requirements of all my pedals and combined accordingly.",1,PEDAL BOARD CLEAN UP!,1382832000,"10 27, 2013"
ATJQOAUHB5XB8,B0002F7K7Y,B. Shumway,"[0, 0]",These are my go-to strings. They are perfect for gig use and are inexpensive as well as awesome sounding. What more do you need?,1,Excellent strings,1343001600,"07 23, 2012"
A2FFJCRIYMCVCZ,B000OY4WA6,tommy,"[0, 0]","I use two of these as L/R channels, and my Fishman Soloamp as a center channel.  I use a Rode NT4 stereo mic, run everything through my Mackie mixer, adding some reverb and delay (delay a little of the left, send to right channel, and vice versa), and it sounds fantastic (way better than with just the Fishman alone).  Another tip:  Get a copy of Yamaha's Sound Reinforcement Handbook... when it comes to audio, there are so many aspects that all effect each other, so you really need a good technical understanding of it, otherwise you could randomly mess around with everything forever just to get an ""ok"" sound.",1,A lot of sound for the size.,1373673600,"07 13, 2013"
A1H55L0BLPCWYF,B000AAGM0M,"Amazon Customer ""j allen""","[2, 2]","I have had a Korg CA-30 tuner for a few years which I really like.I wanted to get a metronome and liked the idea of having a combined unit.Initially I bought a Boss TU-80 for more money, but returned it because the response time and volume was not as good as the Korg TM-40,and the batteries rattled around in their compartment.Also I like having the middle green LED for tuning.The price here can't be beat and it's a well built item that works great.I was concerned about the power buttons sticking out too much, but they take more pressure that it would seem, and there is a delay until it turns on or off, so that turned out not to be an issue.I am not real hot for the color, but it's nicely made and works well, so I will live with it.I especially like the little folding stand in the back, rather than having to find an old credit card.",1,Great!,1263340800,"01 13, 2010"
A18DTTRCYR8TD7,B001LJUVO4,Peter Dillmann,"[0, 0]","I don't know how this will work with other MIDI instruments but I tried it with the Roland TD9 drums and although it does transmit the data, the drum map is totally off. The respective triggers (hihat, hihat pedal, etc) are translated into all sorts of wrong information and while you can manually compensate for some of it on the PC end of it, it was just a freaking hassle. I needed this to be more flexible and able to record directly to my Notebook (which doesn't have a MIDI input) but I gave up in the end and went with my desktop PC and its MIDI interface.",0,Doesn't work with electronic drums,1366329600,"04 19, 2013"
AA169UZEJYAV1,B003SZDFM4,Luckystar,"[0, 0]","While the sound improvement is not huge with my guitar, it didn't need to be. When it comes to music, it is&#34; that little extra&#34; that makes the difference. The Planet Waves O-Ports gives me that extra. I have no doubt it will continue to please me for many,many years to come.",1,Sound Enhancement,1400716800,"05 22, 2014"
A15RRJL2HT44J4,B005EHILV4,Joe Morris,"[0, 0]",I bought this for my son so he could record with it. He does stuff on the internet with other people musically and says it works good for him.,0,Bought it for my son,1396137600,"03 30, 2014"
A3TBMAWIIHKHFN,B0002E5266,Willie V. Hughes,"[0, 0]","All of the PD/DW products I've bought have been amazing (from stands, to thrones, etc). This stand is an amazing value and provides a lot of flexibility when mounting your cymbals. Solid too.",1,DW doesn't mess around,1365206400,"04 6, 2013"
A1YIGDWVHNNTMU,B003VWKPHC,"Andrew Adkins ""Andre""","[0, 0]","Works great, seems durable, shipped fast.  Can't think of a single negative thing about this product.  If you need a tuner, this ones a good one.",1,Snark meets expectations,1354406400,"12 2, 2012"
A2D0F87RY5YMHN,B007PKR3SK,Levis Ouellet,"[0, 0]",This is a must have for musicians or even speech givers that may want to use a table for their music/speeches.  It is easily mounted on the Mic stand and can be adjusted to your needs. I would not do without it now as it easily replaced my cumbersome music sheet stand. I am using it with my Samsung tablet and can also be used with my wife's Toshiba tablet.  Highly recommended.,1,Microphone Stand Tablet Mount,1361923200,"02 27, 2013"
