reviewerID,asin,reviewerName,helpful,customer_review,customer_rating,customer_review_summary,unixReviewTime,reviewTime
ADH0O8UVJOT10,B0043RZ9QQ,StormJH1,"[2, 2]","For those unfamiliar with Vox's amPlug products, these things are amazing.  I'm just old enough to remember some of the portable options of the 1990's, and they were mostly terrible.  What Vox has done with these tiny headphone amplifiers (which weigh virtually nothing, run for 10-15 hours on 2 AAA batteries, and plug directly into the guitar) is nothing short of amazing.  They have incredible amp-like tone and get as loud as you can possibly want.  Even through a pair of $20 Sony headphones, they sound amazing.  The star of the collection, in my opinion, is the Vox AC30 amPlug, which does a great vintage tube amp ranging from sparkling cleans to Top Boost overdrive.  If you haven't played an amPlug before, the AC30 one is $39.99 of the best money you'll ever spend.Now, getting to this specific Joe Satriani amPlug, it's impossible to talk about the tone without talking about the guitarist himself.  Fans of Joe Satriani (even casual ones) will recognize elements of this sound right away.  Satriani has a very distinctive sound, which he crafted over the years using a modified Boss DS-1 Distortion and (more recently) his Vox ""Satchurator"" Distortion Box.  It's a thick lead tone with a nice sustain, and colored with a delay effect.  Both of those elements are present on this signature amPlug.  You have a level control, a gain control, and a tone control.  There's also three switch positions: Off, On, and Fx.  The ""Fx"" position engages the delay effect, but the tone is otherwise the same.PROS:First, the price retails at $49.99, whereas most of the other models are $39.99.  (I believe the Lead amPlug is also $49.99 and also has a delay feature).  I think that the added delay feature and unique tone are worth the extra money, but this is admittedly a sort of ""niche"" product.  Overall, however, you have several amPlugs to choose from, and if you choose this one, $49.99 is still an incredible value for the ability to play your guitar virtually anywhere and enjoy quality tone.  The tone has a real sweet spot between ""3"" and ""5"" that really makes it enjoyable to play lead notes.  While it isn't necessarily and ""ideal"" rhythm guitar distortion, you can hit rich chords with nice sustain.  I prefer the tone on the higher gain levels, and you can really crank it up if you want to, but it sounds great at lower volumes too.  The delay is also surprisingly good - it's probably set to around the 400 milisecond gap, which is pretty standard.  Adds a cool echo ""fullness"" to your solo progressions, much like a classic Satriani solo.  Again, the overall tone is fantastic.  With the amount of gain provided, you can play most types of rock and dabble into metal guitar a bit (though I've always thought of Satch of more a technical, melodic guitarist than a ""metal"" guitarist).CONS:There are a few things to know about the Satriani signature model, but I don't think any of them should discourage you from checking it out.  While the delay is surprisingly good, you can't customize it.  You can't make the repeats shorter or longer, and you can't adjust the timing of the repeats.  Keep in mind that this is mostly a ""practice"" device for your personal use, however, and I still enjoy using the delay.  As for the tone, which I mostly discussed as a ""pro"" in the paragraph above, you should be aware that this is not meant to be a ""clean"" signal.  It is possible to get a somewhat clean tone by rolling back on the gain or lowering the volume of your guitar, but it's mostly distortion or bust.  The durability of all of the amPlugs has also been questioned by some.  The device is VERY lightweight and all plastic, except for the metal plug portion.  I don't doubt that you could bang it on something and break it quite easily.  The switches and dials may also fail over time.  But frankly, at $40 or $50, it's probably a better value than making it out of heavy duty metal and charging $100 for it, which would lock more people out of the market.  I would certainly buy another one (or several) if any of mine broke.  Finally, there as an audible ""hiss"" noise through your headphones anytime the device is on.  Slightly annoying when you're not playing, but I don't notice it at all once I start playing notes.THE VERDICT:One other ""dirty little secret"" to point out about these things: in addition to the Aux jack, which allows you to plug in an MP3 player and jam along, it is possible to use a 1/8"" to 1/4"" adapter and audio cable to plug this thing directly into an amp, PA, or anything with speakers.  You might be surprised how good it sounds.As an after-note, I wrote most of this review playing on my Jackson DR6, which has two Seymour Duncan Humbuckers, and it sounded great.  I later tried it on a Gibson Les Paul (which is usually my primary guitar), and despite the fact it also has two humbuckers, it did not sound as good.  The distortion was much more ""fizzy"".  Haven't tried it with single coil pickups, but I think that it would likely work well with a Strat-type guitar due to the overall ""roundness"" of the tone.The amPlug is a great invention that allows so many players to log endless hours practicing, irrespective of their budget or living situation.  The Satriani model brings its own special character to the series, and if you like the tone as much as I do, might become an instant favorite.",5.0,Thick Satriani Lead Tones On-the-Go!,1351036800,"10 24, 2012"
A2CARFAX5FNQT9,B0018TC3I4,McEldoy,"[0, 0]","Stringed instruments are best hung vertically, which this stand accomplishes beautifully.  Constructed of very durable material making this a wise investment.",5.0,A stand which becomes an artpiece.,1345248000,"08 18, 2012"
ATPP3IWN4S9PW,B0027842S4,Adam Rose,"[0, 0]",Very sturdy stand made to last a lifetime.  Easy enough to adjust and can hold a lot of weight.  Cannot go wrong with this one.,5.0,Great,1391040000,"01 30, 2014"
AOZBVGFIUY44X,B002C741BI,"Marty German ""macs4e4""","[0, 0]","I first installed one of these in a new 'laminated' guitar, to test it and I was truly blown away by the quality of the sound! I had purchased this guitar for practicing during our cold and dry, New England winter!The sound was so good that I ended up putting another one into my prized, 1973 Guild Madeira (built in Japan!). This guitar sounds much better than the laminated Fender does and this pickup reproduces it accurately through my Fender amplifier's 'clean' setting.I tried attaching the pickups in various positions but found that I liked the sound the best when the pickup was attached slightly below, towards the bottom of the guitar and slightly favoring the treble strings side of the bridge, just off center in the lower X-bracing.YouTube has several good installation videos that show you exactly how-to install an acoustic pickup such as this one.I've used these pickups now to record several of my favorite guitar pieces. It's wonderful, no longer having to keep the guitar perfectly still with relations to an external, stand mounted microphone!If you wish to record your acoustic guitar, this is an effective and very inexpensive solution for that!",5.0,Amazing quality of sound from such an inexpensive pickup!,1386979200,"12 14, 2013"
AVP5CCREISHVX,B000W00X1Y,Raul Diaz Pea,"[0, 0]","It sounds good. Not as a professional tube driver, but quite well for the price. Perfect for begginners and intermediate players that can't afford something else that is a little bit more expensive.",4.0,Very nice for the price,1394323200,"03 9, 2014"
A38XYO1S5747MY,B0002E2VXS,DELOS DUNN,"[1, 1]","So glad I found these,  three sides,  much easier for me to hold,  thin is in!  As a beginner these make much more comfortable.",5.0,These are the picks you are looking for look no further!,1386288000,"12 6, 2013"
A20SQURQ3G1BGY,B005LYIW3W,purnielou,"[0, 0]",i own this pedal and the one it is cloned from. there is no difference in the sound at all. this pedal is a hot rodded marshall in  a box.it does 80's hair band and 80's metal very well.if you're looking for those sounds you will not be dissapointedif you are looking for more variety of marshall sounds and the authentic &#34;plexi&#34; or &#34;brown&#34; sound get the joyo british. it nails those sounds well.,4.0,clone of the mi audio crunch box,1360713600,"02 13, 2013"
A14B2YH83ZXMPP,B003VWJ2K8,Lonnie M. Adams,"[0, 0]","After reviewing people reviewer, I had no dout, It great and it sure was.  Snark has a GOOD TUNER for low price.  Thank to Amazon and Snark, I think anyone needs a tunersnark is the best for your money.",5.0,Just what I Expect,1399852800,"05 12, 2014"
A2C00NNG1ZQQG2,B001J1SX94,"RustyBill ""Sunday Rocker""","[0, 0]",I bought this to &#34;daisy-chain&#34; two small Kustom powered PA cabinets.  Virtually all of the XLR cables available were way too long for my application. This cable filled the bill perfectly.,5.0,Perfect for connecting devices,1388102400,"12 27, 2013"
A2A039TZMZHH9Y,B000KIPD5E,"Bill Lewey ""blewey""","[0, 1]",light construction but  you get what you pay for.  so far it has functioned well and I do use it a lot.  it would be nice if it remembered what channel it was last on so when you power cycle it doesnt switch on you.  I mostly use it to feed one amp from two different instruments.  I have not noticed any sound degradation from using it.  the volume knobs are handy for sure!!,4.0,It works,1356048000,"12 21, 2012"
A781ITP3HE2N5,B0009G1E0K,"Michael Livote ""dragon2knight""","[0, 0]","I'm not going to gush over this one...it simply works well for the price paid. It has nice thick leather ends that hold onto my guitar well enough(especially if you use locking clips...you DO use them, right? ;)). I like it and will use it again.",4.0,Good cheapie strap,1358640000,"01 20, 2013"
A5JC41VQDJVU0,B001MMYVZU,Jerome Vencalek,"[0, 0]","Am totally pleased that I did not have to drill my guitar to use a strap on it ! Works great,get one!!!",5.0,step connection,1359936000,"02 4, 2013"
A2D0F87RY5YMHN,B0002H0A3S,Levis Ouellet,"[0, 0]","Always buy D'Addario strings for my 7 guitars.  Those strings stay tuned longer and will last me a little longer than others I have tried and believe me when I say that I tried many other types.  They have a great rating from other musicians. ....and the price is very affordable.  Highly recommended by this writer.  It is difficult to discuss taste in guitar strings....it is a bit like discussing our likes in food, musicians, movies....etc.  We all have our likes and dislikes.....For my taste D'Addario EJ16-3D is usually the strings I drift back to whenever I buy strings.  I like their full sound and their lasting tones.",5.0,D'Addario Strings Are My Favourites,1393027200,"02 22, 2014"
AD5G39PJUJVJ,B004TE5HBU,"James E. Sink ""Jimsi777""","[4, 6]","I waited a few weeks to get used to the recorder before reviewing it, I didnt want to be like some of the other reviewers who gave a first impression review based of their lack of understanding.It works great for talks lectures and band pratice as well as muic ideas...$12 16GB Sandisc cards work great as long as you understand it only records up to 2gb at a time, but the Tascam will jump to next 2gb if it runs over only causing a few second skip.... it sounds good natural and spacias...get it...I paid $110 shipped for mine, so look on Amazon or Ebay for purchase...the big music stores always mark up the prices very HIGH...zzounds, musicians friend sweetwater music 123, dont buy from them...Jim",5.0,Waited before giving this review...,1332806400,"03 27, 2012"
A1CF9IF5FWYNU0,B003VWKPHC,Robert Baxter,"[0, 0]","Easy, accurate and, best of all, it swivels to any position and stays upright for easy viewing. I've tried other brands and they don't swivel  correctly. And it's red! Very cool.",5.0,My Favorite Tuner,1398988800,"05 2, 2014"
A27GPJSZDRQ1ZW,B000VJJQUU,Smurfie,"[0, 0]","I ordered this as a spare and at this time, I haven't used it.  My microphone came with it's own cable and this was for a &#34;What if&#34; situation.  I gave it 4 stars on just expectation.",4.0,Haven't use it yet.,1402790400,"06 15, 2014"
A2RCV60MNI5VTV,B007T8CUNG,Paparaptor,"[0, 0]","This is probably the best pedal purchase I have ever made.  I'm not familiar with more expensive compressors and how they might be noticeably better, but this one sounds exactly how I would expect a compressor to work.  It just makes things sound solid.  I've watched the wave envelope it puts out using Audacity and Adobe Audition and the compression works as advertised.",5.0,"For a cheap compressor, it's hard to beat",1403740800,"06 26, 2014"
ABJG6JTYTX9M0,B00063678K,T T Smirniotopoulos,"[0, 0]",I bought 2 of these as controllers for my Alesis drum machine. One starts/stops the drum pattern and the other triggers the fill and change pattern from A to B. These things stay put and work every time.,5.0,Solid!,1394409600,"03 10, 2014"
A2G2DXPFZKG48W,B000RNB720,Audio Maven,"[0, 0]","This is great product if you are chaining several pedals together. Using just one wall wart you can power all of them, at least those that receive this kind of power 9v. Where it went above and beyond duty was providing a L6 converter 'CL6' for Line 6 products. I have an M-Audio Black Box which had a peculiar size plug. It was 9V 1000ma but nothing would fit. Then I tried the L6 converter and bingo I'm in business and Black Box bliss. I would recommend having it around just for that. It costs about the same as 1 odf any other kind of converter and gives you connecters for several different kinds of pedals which might just save your night when you can't find that particular adapter in the rats nest of other adapters. A pedal junkies salvation.",5.0,Problem solver,1394236800,"03 8, 2014"
AMTQJ1ZZ58BO4,B000MWWT6E,Gordon Tubbs,"[1, 2]","I bought this pedal years ago, and like most guitarists who buy new gear, I fell victim to CONFIRMATION BIAS regarding the reviews I gave to my musician friends. Upfront, the pedal sounds great. In the store, if you demo this pedal, you'll quickly be able to zero in on whatever distortion you prefer... but over time, you'll get very frustrated with the actual tone of the distortion itself. Turn any of the knobs past 12, and you'll get some undesirable nasal/hissy/tinny frequencies that require compression, noise gating, and EQ to tame. The &#34;Top Boost&#34; does provide what it advertises, but if the pedal itself is already Dimebagged and you engage the Top Boost... it just sounds weird and unmusical.Electro Harmonix is a great pedal manufacturer, but I think they overstepped their bounds with this one. Where is this pedal now in my collection? Sold for cash. After deciding to bite the silver bullet and purchase a BOSS ME-70 Multi-Effects to simplify my gigging setup, I figured as nice as it is to have an Analog Distortion like the Metal Muff, it would never compete with the Digital Distortion onboard the ME-70... boy was I wrong. After getting the ME-70, I did an A/B test and the ME-70 took home the gold easily. This came at no surprise... considering both BOSS and MXR are respected manufacturers when it comes to Distortion sounds.What would I recommend you purchase? That depends. If you're in a metal band, and you're recording an EP, no pedal in my opinion comes close to fully-cranked tube-amp distortion. However, if your amp doesn't have a good distortion channel or capability, then a more conservative (and affordable) BOSS DS-1 for a more musical metal tone. The reality is, most manufacturers have great distortion pedals, so it really depends on your subjective standards for tone... since no two distortions sound the same. Personally, I recommend the MXR Fullbore Metal... the pedal I wish I had bought instead of the Metal Muff. The Noise Gate and Mid Scooper switches are far better pedal accessories than a Top Boost. The Fullbore also has a Mid Frequency shaping knob... which can dramatically shape the overall sound.",3.0,Metal Muffler,1388102400,"12 27, 2013"
A10NJEIG56RHN5,B0002D0CAI,doreen cascagnette,"[0, 0]","Fast shipping, great price and most of all great stings, very satisfied would buy these strings again and would recommend to a friend.",5.0,Great Srings,1392768000,"02 19, 2014"
A27H0T39U3FZB5,B00IZCSW3M,"P. MSakamoto ""boy clothes""","[0, 0]","These have a nice bright sound and are easy on the fingers with a light action. Pretty deluxe strings for the price here on Amazon. I have them on my travel acoustic six string (Martin) and am happy, especially since I am not a &#34;pro&#34; guitarist and my fingers can get sore.I say, get 'em!",5.0,Nice bright sound with easy action,1403049600,"06 18, 2014"
AN5QXK8A9F8LH,B0002GXV2Q,"S. O. ""soo""","[0, 0]","These are a bit short, only complaint.But I should have known that going into a 6"" double right ended cable.Perhaps a straight to straight would be better.Anyway, besides that, they seem to be decent enough quality.I can see a few years of careful use.",4.0,good price,1333584000,"04 5, 2012"
AOGJD9K1UN63X,B003VWKPHC,G. L. Simms,"[0, 0]",It does what a guitar tuner should do.It simply clips onto the headstock of the guitar and easily shows you where your string is in reference to standard tuning.I do have an equally good tuner by monoprice that's about half price. Better deal if you don't just buy one and have to pay single shipping.,5.0,Cheap and It Works,1391558400,"02 5, 2014"
AQJXACOTDMH03,B000OY4WDI,"Gilberto Moreno ""Gilberto Moreno""","[1, 2]","It's amazing how it makes a electric guitar sound just like an electro-acoustic guitar. It's very useful when you don't want to carry two o three guitars, or when you can't buy an acoustic one. It's the best!",5.0,I love this pedal!,1311897600,"07 29, 2011"
A17VW66OGW0ZKA,B0002D0CLC,DMANBASS,"[0, 1]",They are half the size of a regular pick.  Bit too thick for me.  Sound nice. Will last forever. Wish I had sized them before I bought them.,3.0,Too small,1338508800,"06 1, 2012"
A3TBMAWIIHKHFN,B00062GRXQ,Willie V. Hughes,"[0, 0]","This mic stand is solid and a good value, but it's a one trick pony. The picture that is currently featured at the top of the listing here is incorrect (the stand comes with 5/8&#34; threads and does not come with an adapter). Not a huge deal if you're using a standard mic clip.The height is about 4.5&#34; inches total and I'm using mine to mic a kick drum right at the port. If you plan on using the stand for an amp or to mic something on a podium or desktop, I'd highly recommend you check out the adjustable desktop mic stand from On Stage. I have one of those too, but it was too tall (even at it's shortest setting) to mic my drum port, but the adjustable height is very handy.",3.0,"Good, but limited functionality",1389830400,"01 16, 2014"
A1MI9FDCNB3CMR,B0039HBNMA,"Jorge Barbarosa ""the_bassist""","[0, 0]","These strings are nickel which greatly reduces fret and saddle wear and they sound good.  If you are using stainless steel strings you are wearing those two critical guitar components down and they will eventually have to be replaced.  Saddles are easy to replace fret wire can be costly as that type of work is best left to the experts which with it comes an added cost to the player.\So I (and many others) play nickel.Bullet end?  If you are playing a Stratocaster with a tremolo bridge the bullets are designed to fit into the string receivers in the trem block and in effect add more mass to the tremolo block which adds and aids the transfer of tone to the guitar as a whole.Those two beneficial features alone convinced me to give these an honest try and over time (I've been using these for years) have proven to me to be the optimal string for the Stratocaster.These are durable.  Do they last?  Well, yes they do.  I rotate guitars on the gigs so I would say that if I was using the strat exclusively and playing it as much as I do through the week - I end up changing them out every 2 to 3 weeks and I'm playing 4 nights per week not including rehearsal or noodling around and I put them through a rigorous workout.What would that equate to  in hours?  Hmmm...  60 to 80 hours perhaps, maybe a bit more.  Add to that sweat, natural oils, oxidation, and that I don't use cleaners or chems on the strings, although I do wipe them down after a playing with a dry shop towel.",5.0,Pure Nickel Bullets,1393718400,"03 2, 2014"
A19J1LI2AQ2JB8,B007J49GPK,James,"[1, 1]","Sounds great! Still suck at bending 3 &4. A buddy of mine got one, and he's killing it on the bends. we both been playing for about 3 months. Great harp. Will buy another if it ever wears out.",5.0,great sound for the price,1381536000,"10 12, 2013"
A1Y8BQ5R1SGGVD,B000CCIVCA,Gregg Bergman,"[0, 0]",If you'd ever been setting up on stage and discover hum or hiss this box is for you. It will find a bad or intermittent calbe in a heart beat. It will locate a shorted XLR or an open ground fast. Don't go onto the stage without one on these boxes.,5.0,Works great,1376265600,"08 12, 2013"
A38DCVO9SZHW68,B004OK17QS,"kiboy ""Icelander""","[0, 1]",But it's a real step up from the effects on my Vox Mini 5 amp so I'm only going to complain too much.  It actually cost more than the behringer amp I'm running it through which seems a little odd to me.,3.0,was expecting a little more,1393113600,"02 23, 2014"
ANU2BFZ9STYXU,B0010CAEFS,colton cooper,"[0, 0]",Bought this years ago. It was a nice long cable that I bought figuring it'd be durable but it didn't last. Maybe it was my mistreatment of the cable but then again it should be built to gig... If I was better with wiring I'm sure it's fixable but all in all it didn't last as long as I'd hoped.,2.0,"Long cable, stopped working fast.",1388707200,"01 3, 2014"
A37WW789WSY81F,B008TNAG4A,Orcatrino,"[3, 3]","If you only want to use this thing as a detune effect to add a static, non-oscillating, chorus like effect, it's fine for that.  As an actual pitch shifter though, this thing is awful.  All the pitch shift settings sound like they're 30 cents sharp. This is especially awful sounding when used as an Octave effect.  I suppose I could have opened it up to see if there was an adjustment pot inside but I did not want to void the warranty so I just returned it.  It's hard to believe that nobody at the company could hear how badly out of tune this pedal is.  I've read the same complaint about their Pure Octave pedal also. This is really too bad because all the other pedals for Mooer seem to be quite good.  I own their Reecho Delay pedal and quite like it and I'm also tempted to get their Green Mile pedal.If you're not that sensitive to pitch inaccuracies, this pedal maybe fine for you but I doubt that many will find this pedal to be satisfactory.One minor quibble about the rubber padding used at the bottom of these pedals.  It does not stick to the adhesive on ANY of the Velcro strips I've tried to use.",1.0,The pitch shifting is out of tune,1358035200,"01 13, 2013"
A1GXJW4152V4LJ,B0002E2XCW,"Sean P. Owens ""Lupus Non Mordet Lupum""","[0, 0]","I received all twelve picks, which came in a small ziploc bag with an attached Fender tag. The color is great. I needed a thin pick for some softer picking on acoustic. These work great, though do not offer as warm a sound as rubber or felt picks. I find them to be the perfect compromise between heavy and rubber. The picks were reasonably priced and shipped via ""prime"", so I found them to be a great value as someone who only plays casually. Thanks.SPO",4.0,Thin Purple Moto picks,1376006400,"08 9, 2013"
A24IO6G3W158E4,B0002F75K6,Brynn,"[1, 1]","I've been interested in learning how to play the guitar for a long time, but the huge problem for me was finding something that was both affordable and made for smaller hands, as I'm rather petite.  Luckily for me, we found one of these secondhand (it needed minimal repairs)and it's just great.  I don't know anything about purchasing it new, but I can tell you that this is a great beginner's instrument for someone who has small hands.  I'll also note that it's even affordable while it's brand new.The notes are surprisingly clean-sounding coming from a guitar that's so low-priced. I'd definitely recommend this guitar to anyone who is interested in learning how to play but not interested enough to pay an arm and a leg for an instrument.",5.0,My First Guitar,1357689600,"01 9, 2013"
A31BL556QXBJBZ,B0006IQNCK,Driver405,"[0, 0]","Well, I ordered 2 sets of these, and 2 sets of medium strings when I got my first banjo, as I didn't know what gauge strings I would prefer. So far I like the light strings better for clawhammer, which is mostly what I play. Easy on the fingers and sound good, to my ears at least...Not much else to say about strings :P. Would recommend them.",5.0,"Easy on the fingers, and sound good to me.",1403827200,"06 27, 2014"
A3RDS0DJ5EJGA7,B0002E3830,B,"[1, 2]","The last thing I would think to upgrade to improve the quality of my music is the cable. I did not know that these cables actually made a difference. My guitar sounds cleaner when I use this cable versus another generic cable that I've had for a while. It was a pleasant surprise. I also heard about the wonderful warranty that Monster has. The cable has so many good things going for it, I now know what to buy the next time I need one.",5.0,Hearing is believing,1365984000,"04 15, 2013"
AKAVVQMXSAIGX,B0002H0A3S,Taoshaman,"[1, 1]","I recently acquired a Guild six string that I strung with my usual EJ16 strings, however, it just wasn't playing or sounding as good as I knew it could.  After tweaking the action and restringing with EJ17 Mediums, that Guild has sounds great with plenty of punch & power to spare.Overall, I rely on D'Addario strings for all my instruments. What's not to love about a 300+ year-old, family-owned company that (beginning with the days of catgut) has been responsible for dozens of string making innovations?  Beyond great tone & playability, these suckers are reliable as all get-out. These days if a string breaks, I know right away I need to check the nut & saddle, because these strings don't snap unless something on the instrument caused damage. In fact, I used to snap strings every other performance before I learned to properly hone the string rests on my instrument and use NOTHING but D'Addario strings. I haven't broken a string during a performance in years, and believe me, I ain't being gentle with 'em.",5.0,D'Addario is the only string for me,1334534400,"04 16, 2012"
A5RJ7TM82RH0I,B002GYWBKU,Everanor,"[0, 0]","I bought this to use with a Spider IV 75 Amp, so far it works perfect. Provides effect control, loop control, tuner control, also has volume/wah pedal that works great. You can plug it into the PC and customize everything.Recommended!",5.0,Great product,1388016000,"12 26, 2013"
A2ICKZFBMHCMUK,B000VTPR08,Mark Crabtree,"[0, 0]","I went with this over road runner because of the pouch designs which i like better because they are square. Unfortunately I think the Roadrunner is better quality, thicker material.",4.0,Very nice,1391990400,"02 10, 2014"
A3UXW18DP4WSD6,B007K3EGWI,"Richard ""Richard""","[0, 1]","need to learn to read, since I have bought two other sets with a wound C string,, so bought these because I was having alot of trouble with my tenor uku my wife bought for me for Xmas,,  have since made a new nut and saddle to fix ( ok bandaid ) a high third fret which also I have sanded down and now is lining up with the others..",5.0,worked great,1398470400,"04 26, 2014"
A2CJVLER896Q7L,B0018TIADQ,Diego A. Umana,"[0, 0]",This is a very well-built stand. Looks good too. It does its job well and you can definitely be sure that it will last quite long. Highly recommended. Cheers!,5.0,Great stand,1372723200,"07 2, 2013"
A2C6Z7M3RMUG45,B001J5RYXQ,"Wes Caldwell ""Wes Caldwell""","[1, 1]","Many years ago I had a Fender Stratocaster and I had to get rid of it, so now I have the closest that I will ever get to that guitar again. This one sounds great and looks good, and the price is great as well.",5.0,This guitar rocks,1366502400,"04 21, 2013"
A3IICSS30MRX9M,B0002DV6RQ,Handsome Johnny,"[0, 0]",i was pretty happy with them when i got them and finally used them and will likely pick up more once i need them.,4.0,pretty happy with them.,1297900800,"02 17, 2011"
A27KQGXAU8Z7OT,B001L8NGJ2,Josiah Springman,"[0, 0]",Nice foot switch for the mustang amp. Able to switch from clean to distortion quickly within a song easily. Great quality.,5.0,Nice.,1366848000,"04 25, 2013"
AIRZAEK6LLYQ,B005CX4GLE,Slowleadmccey,"[0, 0]","I ordered eight of these after reading the reviews.  I have five guitars, including two Les Paul's and they hold them just fine.  I give them four stars.  The are fine for, I believe, all guitars at home, but I wouldn't use them for retail or something like a school.  They are made if ABS plastic and at the point where the arms swivel it's just a rivet the holds them together.  The wall anchors that they send with them are a joke.  like the other reviewer said, you really should find a stud to mount them to, but if you must use wall anchors, use the burly moly ones that bore into the dry wall.  All in all these are sturdy and stable (when anchored to a stud) and I'll use more if I have the need.",4.0,Good product for the price!,1373241600,"07 8, 2013"
A1WQNVR4H66YX9,B002NG7DEK,"D. Gray ""yargnad""","[0, 0]","But dont let that deter you. That just means it will break-in that much more quickly. My favorite strap is not padded in any way, like this strap, but a little wider. I use this on a Telecaster and it looks nice and matches well with the color scheme of the guitar. I hooked a couple4pcs Round Head Strap Locks Black for Guitar Schaller-styleon it and away we went. The strap is made in Canada from decent quality leather(not bonded) and the gold Fender logo is understated, yet classy. It's a classic strap from Fender. What else is there to say?",3.0,It's really thin,1353456000,"11 21, 2012"
A27AD1FFGBVFY0,B0038MTH8S,RobE,"[1, 2]","At the $600 price point for an all tube amp PLUS reverb and tremelo (well, there are two pedals I won't have to buy) this is insane. It is not only REALLY loud, but you can do anything from jangly pop to Pink Floyd to hard rock (high gain modern metal heads, though, might want to look at ENGL). I dialed in a Richie Blackmore tone the other day and just started blasting away.It's also a hefty beast and should stand up to sustained use.The only thing that was a drag about it was that the footswitch, which controls the reverb and tremolo, is sold separately (at about $40 street) and everybody was out. I managed to snag one, but it involved a bit of luck. They should be restocking stores in a couple of weeks.",5.0,Unbelievable Value for Money,1309219200,"06 28, 2011"
A3H4PZB9PGMWAA,B0064RDPVE,Pen Name,"[0, 1]",Cheap stands get the job done i have 0 problems so far. I've taken them from new jersey to south carolina,4.0,Cheap stands get the job done i have 0 problems ...,1404172800,"07 1, 2014"
AFB7MSIPJIW68,B005A09I7Q,Seph,"[3, 5]","Recently got the itch to try some different picks out just for fun.. these, rubber picks, metal picks, etc. I play guitar.I'm not crazy about these for that purpose, but they aren't made for guitar obviously, so I can't fault them. They seem to be made well made. They are larger than I expected, and rather thick.Obviously these are made for ukes, so my review is probably not helpful to many. If you're like me and were looking for some variety for the guitar I'd suggest the rubber picks instead. They give a similar mellow sound without mudding up the tone, and they are easier and more comfortable to use also. Heck, maybe uke players should try those too?",5.0,Probably good for ukes,1344988800,"08 15, 2012"
A1GXG8FTXEA72D,B0002F7K7Y,Mustafa M.,"[0, 0]",Fits very well on my les Paul 100,4.0,Very good sound and feel,1404864000,"07 9, 2014"
A1WJVU9KICHFI,B001PGXKC8,ben,"[0, 0]",These are very sturdy cables and really work well on my pedalboard. I expect them to last for a long time,5.0,really well made,1374019200,"07 17, 2013"
A3923UGIPX0QQM,B0002H0H4A,ETD,"[1, 1]","This pop filter is built like a tank compared to those cheap cloth and plastic versions that you get at the discount music stores, so it's a bit more expensive, but the quality and functionality is like night and day.  I use it in front of my Shure Beta 58A, and it's absolutely perfect.",4.0,"Very nice, you get what you pay for.",1324684800,"12 24, 2011"
A3G6P4SJ8SYH9F,B003VWKPHC,Donald,"[0, 0]","I like this tuner as much as my SN8. It's accurate, fast reading, and has the added feature of  acoustic mode if you need it,",5.0,This is a good one.,1383091200,"10 30, 2013"
A3MPMALWL0ERCA,B007IHYBV2,"Walter S. Early ""earlyfam""","[0, 0]",This little dude does a great job. The clip works great on my music stand and the light itself has a bright display and a dimmer display to save batteries. I highly recommend. I can sit in a completely dark room and see the music fine!,5.0,Turn on your love light!,1402444800,"06 11, 2014"
ADH0O8UVJOT10,B000RNB720,StormJH1,"[0, 0]","This is a terrific product.  While the price might seem a little high for a power adapter, it actually serves the function of what you might need several other adapters and daisy chains to accomplish.The key to the OneSpot is the 1700mA output.  By comparison, the Boss PSA-120 adapter puts out 200mA.  Since most stompboxes draw between 5 and 60 mA of power, you could only reliably chain up to about 3 or 4 of them with the BOSS adapter.The combo kit is a great value because it comes with a daisy chain for up to eight pedals, and some other parts for hookups to a 9V adapter or other jacks that I don't use on my pedals.  I use it with BOSS and Ibanez pedals and it works great.  Best of all, there's no added electric ""buzzing"" noise, which is a problem with many budget power solutions.Also like how the cable hookups are angled instead of straight - makes much more sense for a tight pedalboard.  No more 9V's and no more hooking up multiple cables every time - one simple plug and I'm ready to play!",5.0,Terrific adapter solution for medium-to-large pedalboards,1346716800,"09 4, 2012"
A28DVY0Q6PPO1J,B0018TIADQ,Tatiana Montenegro,"[0, 0]","does its job just fine. simple and kind of cheap looking and its hard to balance if you have it on a rug (and not even a thick rug...I have a thin rug and it still is unbalanced, but hey, its not really meant for rugs so I can't complain)",3.0,cheap,1360540800,"02 11, 2013"
A2IN5BKM9IQT6Z,B000EEL6J6,Henry W.,"[1, 1]",I bought a cheap 3/4 guitar that sounded really bad.  I replaced the stock strings with the D'Addario strings and it made it sound much better.,5.0,Great strings at a great price,1372032000,"06 24, 2013"
A3CMSCWXZIVJQ1,B000CDT4VQ,Drew,"[1, 1]","This is better than a gig bag, for sure, and looks like it could hold pretty much any standard sized solid body electric. Now, it's not padded really well and doesn't look like it'll hold up for more than a few years, but it was cheap. It seems to be slightly off kilter at the hinges and requires some fidgeting to get the lid closed properly, which is why I drop a star.",4.0,It's ok...nothing special,1376784000,"08 18, 2013"
A2P2ST28QAZMJI,B000RMQM4E,C. Candy,"[1, 1]","Ha, Amazon rejected my first review because I mentioned a competitor by name (chickens). Let's just say that the price is excellent, much better than the competition, and the cables work great.  How's that?",4.0,Very good for the price,1356048000,"12 21, 2012"
