reviewer_id,store_location,latitude,longitude,date,month,year,title,review,review-label
222814.0,US,37.09024,-95.712891,2020,1,2019 00:00:00,Terrible and expensive purchase!,"I purchased couple of t-shirts a year ago, and the quality of the shirts were really good. This time, the shirts are made from the cheapest fabric possible, with threads on the OUTSIDE of the sleeve's seams, and there was no option to select different quality shirts. The stencils are also low grade, with faded colors, and I'm sure they won't last more than a few wash. Not worth the price AT ALL!",2
78377.0,US,37.09024,-95.712891,2022,7,2010 00:00:00,Loved everything,,5
222892.0,US,37.09024,-95.712891,2020,1,2018 00:00:00,Fantastic customer service,Fantastic customer service. I ordered the wrong size hoodie and the exchange was extremely easy. The quality of the item was excellent.,5
51565.0,CA,56.130366,-106.346771,2022,11,2011 00:00:00,Bought 3 shirts,Super fast shipping and easily tracked. Love ordering from yï¿½ï¿½ï¿½ï¿½ï,5
194506.0,US,37.09024,-95.712891,2020,8,2013 00:00:00,Great quality and craftsmanship!,Love each of the masks! Great quality and craftsmanship! My son who hates having to wear a mask does not complain when he picks out which one he wears out that day! Win for this mom!,5
71462.0,US,37.09024,-95.712891,2022,8,2012 00:00:00,One of the shirts letter is missing,,1
228097.0,US,37.09024,-95.712891,2019,12,2018 00:00:00,Exactly what I ordered,Exactly what I ordered. Thank you very much. My wife is going to love it!,5
153633.0,US,37.09024,-95.712891,2021,5,2015 00:00:00,TeePublic = fab!,Always fantastic customer service! Great communication from order to shipping and very responsive with issues/returns. Love the variety ofdesigns. Especially the indie/new wave music/ post punk stuff. Thanks! ï¿½ï¿½ï¿½ï¿½ï,5
261358.0,US,37.09024,-95.712891,2019,2,2003 00:00:00,The shipping situation leaves quite much to be desired.,The long shipping issues are my main gripe. The product seems nice upon receipt but I'll know what I really have after the first wash. I must say that I could not find this product anywhere else in the world and I've been looking for over a decade. That shows me a lot of good about this company,3
70683.0,US,37.09024,-95.712891,2022,8,2016 00:00:00,"Great Logo - Complimented on the shirt but the ""bumper sticker"" is too small","The logo is great and I got many compliments on the t-shirt! The bumper sticker is disappointing in that the logo and writing are very tiny. They are on a 3""x 2.5"" square which is a removable part of a full size blank white bumper sticker. You can remove the logo part and display it ona personal item, but it's too small to be seen if used as a bumper sticker",4
100789.0,US,37.09024,-95.712891,2022,4,2010 00:00:00,"Great Shirts, Great Designs, Great Buying Experience","I recently had a great experience placing two orders with TeePublic.I was able to find some creative designs that meshed with my niece's interests, so those shirts made for a well-appreciated birthday gift.I was also pleased to find they offered larger shirt sizes than many other creative T-shirt websites (4X and 5X), so I was able to get a couple designs for myself in a shirt size that will fit comfortably.Placing an order was easy and there were no shipping issues for either order.Next time I'm looking for a shirt with a creative design, I'll be revisiting TeePublic's site.",5
111542.0,US,37.09024,-95.712891,2022,2,2028 00:00:00,Was nervous about using the site butï¿½ï¿½ï¿½,"Was nervous about using the site but everything worked out! Good material, solid detailing on the printing, and overall a decent experience. Next time I'm buying a comic pop shirt.",5
96106.0,US,37.09024,-95.712891,2022,5,2001 00:00:00,Quick turnaround,Quick turnaround! Great item!,5
172557.0,US,37.09024,-95.712891,2020,12,2025 00:00:00,Very happy with the purchase processï¿½ï¿½ï¿½,Very happy with the purchase process and the products I received!,5
186429.0,US,37.09024,-95.712891,2020,10,2011 00:00:00,Love teepublic!!!,This is my favorite and now only place that I buy shirts from! Wonderful customer service! Great quality product and fun designs to choose from!,5
231291.0,US,37.09024,-95.712891,2019,12,2008 00:00:00,Good quality but no free shipping,The good: good quality items and shipment time is reasonable.The bad: prices are a bit high and no free shipping.,4
186036.0,US,37.09024,-95.712891,2020,10,2014 00:00:00,"Great print, thin shirt",Great print! Shirt very thin.,3
26232.0,US,37.09024,-95.712891,2023,1,2004 00:00:00,Crash Bandicoot Tshirt,The Crash Bandicoot Tshirt arrived on time. The quality of the Tshirt was very nice and the size was as expected. I would recommend this to others.,5
8644.0,US,37.09024,-95.712891,2023,5,2008 00:00:00,Made well,"Made well, shipped on time. That is the best review I could give.",5
125049.0,US,37.09024,-95.712891,2021,12,2020 00:00:00,Love this shirt!!!,,5
170355.0,US,37.09024,-95.712891,2020,12,2028 00:00:00,Best product and service ever!,Wow! Amazing!I ordered 5 different style t-shirts and 1 collectorï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½s sweatshirt! Completely different styles of taste and different artists!I was extremely impressed with how well they were done!Three separate orders but all were on time for Christmas! So smooth and efficient!Best of all was the thrill of the gift receivers. The gifts were more than well-received!Thank you! I will most definitely be a regula,5
144658.0,US,37.09024,-95.712891,2021,8,2021 00:00:00,Great product,,5
253660.0,US,37.09024,-95.712891,2019,5,2007 00:00:00,Great Shirts!!,Perfect fit and true to size! Very soft shirts. Will be ordering more!!,5
171925.0,US,37.09024,-95.712891,2020,12,2026 00:00:00,Awesome Shirt,"The quality is excellent.It's soft and true to picture.But for sure you NEED to size up, because it runs extremely small.",5
219031.0,US,37.09024,-95.712891,2020,2,2013 00:00:00,All and all pretty great customer experience,Easy to order. Prompt delivery. Quality was great. Artist responded promptly to a follow up email I sent. All and all pretty great customer experience. Thanks!,5
57911.0,US,37.09024,-95.712891,2022,9,2026 00:00:00,Pleased with purchase,Quick turn around and the shirt looked great! It was a gift and he liked it so much he wants it in a hoodie.,5
250964.0,US,37.09024,-95.712891,2019,6,2011 00:00:00,Tru!,Fresh shirtï¿½ï¿½ï¿½ï¿½,5
237820.0,GB,54.7877149,-6.4923145,2019,10,2024 00:00:00,Brilliant creative designed Laptop case,Brilliant creative design. Brilliant fast service. I live in the UK and I received my item quicker than if Iï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½d ordered it in the UK. Will definitely spread the word and sh,5
162345.0,US,37.09024,-95.712891,2021,1,2027 00:00:00,Enjoyed the product,Enjoyed the product. Came on time and look amazing,5
89625.0,US,37.09024,-95.712891,2022,5,2026 00:00:00,Wonderful,Wonderful and beautiful tee.,5
180627.0,US,37.09024,-95.712891,2020,12,2005 00:00:00,Perfect Nostalgia,"It was perfect! Comfy texture, great quality, perfect print! Expedient shipping! Overall very satisfied with this purchase! Will be back for more!",5
103075.0,US,37.09024,-95.712891,2022,4,2002 00:00:00,This was a gift and he really liked it,"This was a gift and he really liked it, it was a good fit, felt comfortable, good material and nicely made.I would recommend this to anybody who likes Bruce Lee stuff.",5
254352.0,US,37.09024,-95.712891,2019,4,2030 00:00:00,Great choices,There were so many choices of T-shirts! We bought a few for upcoming Disney trip. They were a great price! Iï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½m very impressed with how quickly we received them. They are gre,5
222741.0,US,37.09024,-95.712891,2020,1,2020 00:00:00,Was excited at first,"Was excited at first. First shirt very small so emailed got great service, prompt reply 2nd shirt sent was same size and not the size I ordered. So when ther 3rd shirt arrived still on small side, and email replies took longer and longer, I gave up. They did not charge me, which was good plus said donate the shirts which I did.",2
205379.0,US,37.09024,-95.712891,2020,6,2003 00:00:00,Shipping took forever.,Shipping took forever. Expect to wait 20+ days.,3
12492.0,CA,56.130366,-106.346771,2023,4,2022 00:00:00,Great product,I love the t-shirts I ordered. The colors and designs are great. I received them quickly,5
77395.0,US,37.09024,-95.712891,2022,7,2014 00:00:00,Purchased a tee shirt,"Purchased a tee shirt , when I received it it was damaged . I contacted tee public and without hesitation they issued me another shirt which arrived without any flaws! Superior customer service! Thank you!",5
7618.0,US,37.09024,-95.712891,2023,5,2012 00:00:00,Kenny shirts,"Great product, fast delivery. Your Kenny Rogers shirts never fail to please. Long sleeves to add to my collection for winter, will definitely be back for more.",5
195511.0,US,37.09024,-95.712891,2020,8,2008 00:00:00,Love my shirts & stickers!!,Love my shirts & stickers!!! Huge selection & Iï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ll definitely,5
115435.0,US,37.09024,-95.712891,2022,2,2008 00:00:00,Shirt seems to be of decent quality,"Shirt seems to be of decent quality, artwork stencil looks sturdy, not cheap like other shirts Iï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ve gotten from other vendors. Having it washed today, letï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½s see how it ",5
4598.0,US,37.09024,-95.712891,2023,6,2004 00:00:00,"Average material at best, great service though","The service is 5 star. For the price, I was expecting a higher grade of cotton material.",3
101975.0,US,37.09024,-95.712891,2022,4,2006 00:00:00,Wonderful service,,5
242461.0,US,37.09024,-95.712891,2019,9,2012 00:00:00,My shirt order,I like the look of the tee that is why I ordered...I normally wear a med...the shirt fits however the arms are tight. The neck line is low I thought it was a crew.,2
217109.0,US,37.09024,-95.712891,2020,2,2027 00:00:00,As described and delivered ahead ofï¿½ï¿½ï¿½,As described and delivered ahead of time.,5
60626.0,US,37.09024,-95.712891,2022,9,2016 00:00:00,Good shirt prices but shipping costs aï¿½ï¿½ï¿½,Good shirt prices but shipping costs a lot,4
17946.0,US,37.09024,-95.712891,2023,3,2019 00:00:00,Great selection,"Great selection, good quality",5
34652.0,US,37.09024,-95.712891,2022,12,2015 00:00:00,When the first shipment went missing,"When the first shipment went missing, they sent out a new order.When that shipment was too small, they sent out a larger size.Definitely happy with what I got",5
110693.0,AU,-25.274398,133.775136,2022,3,2004 00:00:00,Thanks for great customer service,Thanks for great customer service. I accidentally ordered the wrong T-Shirt and they quickly rectified the problem and sent me the correct one free. You guys are terrific and the artists are amazing! Highly recommend this company!,5
31179.0,US,37.09024,-95.712891,2022,12,2021 00:00:00,Great service and great products.,,5
180205.0,US,37.09024,-95.712891,2020,12,2008 00:00:00,Excellent!,I've ordered from here several times and it's always a good experience. The quality is amazing and it ships super fast. Will definitely be ordering again in the future!,5
193749.0,US,37.09024,-95.712891,2020,8,2017 00:00:00,Wife loved the designs,Wife loved the designs. Quality shirts as well.,5
201092.0,GU,13.444304,144.793731,2020,7,2003 00:00:00,One of t-shirts is bad quality,"One of t-shirts is bad quality.The image prints is not evenly, size M is like S. Very disappointed, becausei was waitingthat tshort the most",2
239170.0,US,37.09024,-95.712891,2019,10,2011 00:00:00,The tee shirts are excellent...thankï¿½ï¿½ï¿½,The tee shirts are excellent...thank you...,5
135483.0,US,37.09024,-95.712891,2021,11,2003 00:00:00,The T-shirt I received was screenï¿½ï¿½ï¿½,The T-shirt I received was screen printed so obviously crooked!,1
41649.0,US,37.09024,-95.712891,2022,12,2005 00:00:00,Better than expected,"Easy to search for items, quick shipping, good quality",5
111162.0,US,37.09024,-95.712891,2022,3,2002 00:00:00,The Tï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½s were beautiful...unfo,"The Tï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½s were beautiful...unfortunately the ladies medium was a youth medium...way too small. Of course, the other issue was that it took twenty days to arrive. The company did say they would refund the ship",4
251464.0,US,37.09024,-95.712891,2019,6,2004 00:00:00,Everyone I have communicated with hasï¿½ï¿½ï¿½,Everyone I have communicated with has been either in top of things!Thank you,5
260235.0,US,37.09024,-95.712891,2019,2,2019 00:00:00,Shirts are stunning love it very on topï¿½ï¿½ï¿½,Shirts are stunning love it very on top off they stuff very highly recommend ...,5
263452.0,AU,-25.274398,133.775136,2019,1,2003 00:00:00,The ordering process was easy,"The ordering process was easy, the t-shirt was delivered within the expected time frame.",4
65523.0,US,37.09024,-95.712891,2022,9,2006 00:00:00,A satisfied customer,I was very satisfied with the t shirt I purchased for my grandson. Can't wait for him to get it. He's going to be happy! The quality was very good.Thank you for the timely delivery.,5
