reviewerID,asin,reviewerName,helpful,customer_review,customer_rating,customer_review_summary,unixReviewTime,reviewTime
A2PX3NR1IVTXPG,B00646MZHK,"Michael Berish ""Michael Berish, author of &#3...","[1, 2]","I have had 2 of these tuners (you'd think I'd learn after one).  They calibrate okay , it's just that they tend to break where the swivel ball fits into the socket of the device (both of mine broke this way).  To me, for the price, it's made cheaply.  Try D'Addario instead; love their tuners.",0.0,Don't like,1395792000,"03 26, 2014"
A2GA2GM4LWESIC,B000OMG0KI,Jean Hanna Davis,"[0, 0]",I bought this for my Taylor 714.  It seems to keep things humidified very well.  I like the idea that it takes moisture out and puts moisture in as needed.I have replaced packs twice.  I have not had any problems with the packages leaking or creating any problems in the guitars.,1.0,Love love love,1361232000,"02 19, 2013"
AD6FULWPPOJ3R,B0002GX5NG,"Big Daddy ""Rock 'till you drop!""","[0, 0]","After reading some poor reviews for goosenecks of 19&#34; or more, I decided to play it safe with a couple of 13&#34; gooseneck =- this way, if a longer unit is needed, I can just screw 2 together.  This is an excellent piece of hardware, very stiff and sturdy with no droop or sag.  Even when I put 2 together to come over the top of my guitar amp so I could mic it from the front, using an SM 57, and this gooseneck holds the mic absolutely still.Great buy.",1.0,"Excellent, sturdy gooseneck",1370908800,"06 11, 2013"
A27DR1VO079F1V,B000165DSM,Dan Edman,"[0, 0]","These things are terrible. One wouldn't fit in my soundboard, another wouldn't lock in my mic. Plain and simple....if your looking for crap that doesn't work....buy this.",0.0,Crap,1392768000,"02 19, 2014"
AAHV0LYDMZGY8,B001UJEKZ6,Bryan Harvey,"[7, 7]","I used to buy a lot of wire form these guys.... However, you need to be careful and test everything you get from them on an XLR cable tester.I didn't believe it myself...I read another reviewer had an issue with XLR cables being wired incorrectly from pin to pin. So I took my handy cable tester and went through about a dozen cables.I got through only 4 monoprice cables before I found one that was miss-wired. Now I will be checking all of them for sure.Not a good start though.Glad the other reviewer made that discovery and passed it on.I suggest everyone check their monorpice cables. The testers are very cheap and may show problems you weren't aware of.",0.0,be carefull with these,1365465600,"04 9, 2013"
A21VM9WVF8EOSJ,B005NACC6M,"J. Warren ""NiALTA""","[2, 8]","Wow, the capture quality of the internal mics is so bad it almost makes me cry, but plug in some real mics and voila- the DR-40 becomes something special.... But, I do not always want to carry around so much equpment, and was hoping for better internal mics.Honestly, my super cheap Olympus pocket recorder sounded better than this thing.And WHY is the line-out so darn noisy!? Must be defective. Oh well... Gonna, have to send this back.",0.0,Internal mics are atrocious!!!,1359504000,"01 30, 2013"
A15TYOEWBQYF0X,B003VWJ2K8,"David W ""Dave""","[1, 1]","For some reason, this one just doesn't hit the notes right.  It looks like it should tune more precise than other models but the tone is way off for mine anyway.  I have tried it several times and it just doesn't tune right.  Then I recheck with my other brand and it's not even close.  Maybe I just got a bad one?  I like that this one shuts off automatically..but again, it's WAY off tune.I did like the style, size and color.....but it doesn't work right so it's like running with a flat tire...",0.0,I have another brand that works so much easier and works better,1389830400,"01 16, 2014"
A3J8U952XAL34Z,B009AS1FLG,Rick H,"[4, 7]","I got one of these from another source but have returned it for exchange because of the following issue:  when I record a track either with the ""Audio Recorder"" or ""Guitar Amp"" screens in Garageband on my iPad 3, iOS7, the recording is great. But once I toggle over to the multitrack view and attempt to play the recording just made, there is godawful distortion and the audio is completely unlistenable.  Here's the other part of this: I can use Apogee Jam guitar interface, and iRig Pre microphone interface and Garageband behaves as it should and I can play the multitrack view with no problems whatsoever. The Focusrite support folks suggested I do a backup of my iPad contents and then do a software restore but I opted to return the unit instead, since the Apogee and iRig both work perfectly with Garageband. So, I don't know if the unit is having a problem with iOS7 or I just happened to get a lemon but I'll find out when the new one comes next week.  If it works correctly, I'll update this review after doing a few recordings. But, I would say if you've just updated to iOS7 or are thinking about it and you want to get this unit, you might want to hold off on that upgrade.  UPDATE: Got a replacement unit and even did a restore on my iPad, as suggested by a Focusrite support tech, and STILL have the problem I discussed above.  So, this product simply has turned out to be a dud for me. If anyone else has a similar issue with this and find a resolution,  please let me know.",0.0,Problem with iOS7?,1380844800,"10 4, 2013"
A2UX9BF36MYEXK,B000CD1R7K,Seventh-777,"[0, 0]","This thing is useless. Good idea, but way too light/rickety to be useful. Unless you're constantly aware of it, 99% of the time you'll end up just kicking it over when you go to put your foot on it. Pass on this.",0.0,"Pass on this - too light, tips over constantly.",1383868800,"11 8, 2013"
AA8SWH4Y5SN8H,B0025V1REU,S. Grider,"[0, 1]","I had a friend with one of these and he loves it. I got one on his recommendation and when I put the batteries in it, it started smoking. It did work for awhile. I pulled the batteries out and tried to AC adapter and it smoked again, this time it did not work. I am one of those people who gives an item one try and if it does not work, holds a grudge. I would not advise anybody to get this.",0.0,Oh god,1356652800,"12 28, 2012"
A2CARFAX5FNQT9,B0018TC3I4,McEldoy,"[0, 0]","Stringed instruments are best hung vertically, which this stand accomplishes beautifully.  Constructed of very durable material making this a wise investment.",1.0,A stand which becomes an artpiece.,1345248000,"08 18, 2012"
AJNFQI3YR6XJ5,B007T8CUNG,"Fender Guy ""Rick""","[2, 3]","Let me just start out by saying that I've been playing guitar for over 30 years and have owned a lot of different pedals over all this time. I still own most of these units except for this one...the JoYo compressor. My setup is a very simple one...starting with a Stratocaster to compressor, wah-wah,  super-overdrive, boost pedal, delay, then straight into the front end of a tube amp with reverb & vibrato. I don't want to get into a long blown out history of all the compressor pedals I've tried over the years but I know why you want one and how to use them. This thing simply didn't work right out of the box. While the outside of this stomp box is all metal, the inside is full of very low grade parts from China. Loose wires and bad components were everywhere on the board. I ended up sending it back for a full refund. I don't in anyway blame the seller. They took care of me without a hitch and I would buy from them again...just nothing with the name JoYo on it. If you're only buying these based on price I would say buyer beware...you get what you pay for.",0.0,Is This Thing On?,1372032000,"06 24, 2013"
A2DKLC2FJTY9OI,B0002E3B78,J English,"[1, 1]",Could not get to fit small sound hole. Once in sound hole pickup did not work at all. Would not buy it.,0.0,Does not work,1357171200,"01 3, 2013"
A3USVXMH3QNRLG,B000KIRT74,Ken Yo,"[0, 0]","Bought this because of all the great reviews, ButThis doesn't work, just like the last Beringer product I bought. Will I ever learn? Very disappointing.UPDATE- Now working; got my mate an Aussie genius to have a look.Found pedal wasn't engaging when pushed down.Took plastic cover off and pressed black button with his pinky and light came on; sheer genius.Worked fine with cover off; then replaced cover with new bit of rubber. And it still works.Amazing sound actuallyStill not sold on Berhinger though",0.0,Doesn't work,1400544000,"05 20, 2014"
A9J03MF2689TS,B0010KCP98,D. WALTER,"[3, 4]","As I've heard with the Pyle Pro amps, I received mine today, and it was defective. Only one channel worked, and it definitely looked like it took a beating before it arrived at my doorstep. The packaging was very good though, so I'm  thinking this looks like a refurb/used, and they listed it as new. Already printed the return shipping label, and it will head back to the Amazon warehouse on Monday...",0.0,Defective,1328832000,"02 10, 2012"
A1LS2UXHG1BYRG,B0009G1E0K,"Carlos De Cunha ""Carlos""","[0, 0]","Cheap crappy strap. It's too stiff, not comfortable at all. I regret purchasing this... Save your money, go hunt for a Coach strap or something similar. They are expensive but worth it.",0.0,"Cheap strap, no good. very uncomfortable",1386806400,"12 12, 2013"
A2Z7S8B5U4PAKJ,B004XNK7AI,"Rick Langdon ""Scriptor""","[3, 4]","I am a long-time musician with lots of experience with tuners and stringed instruments ... wanted to like this ... but ...First the positives:- Looks great- nice, easy to read display- the screen pivots in almost every direction to suit your needs- the clip seems sturdy- tuner is compact- nice priceNow the significant disappointment:- inaccurateThe settings were on A-440 but every time I tuned an acoustic instrument with this thing, the tuning was sharp ... I tested this not only by ear but against other tuners ... very disappointing ... I have used the old Planet Waves tuners for years and had settled on them as the best choice for the price; however, since D'Addario now owns Planet Waves products, they have discontinued the tuner I like and only offer the NS Mini Tuner (it has its place I guess, but I much prefer the larger one ... too bad they made this decision IMO) ...I haven't settled on my new tuner of choice yet so for now I will keep using my old Planet Waves models ...Bottom line, no matter how nice the Snark is in many ways, the primary function is to help the musician tune accurately, not only string to string but to a standard A-440 ... having failed that requirement, it is useless for me, especially in a band situation ...",0.0,Inconsistent Accuracy,1383350400,"11 2, 2013"
A20SQURQ3G1BGY,B005M0CK9M,purnielou,"[2, 5]",50+ years playingmy pedal is unuseablethe lower strings are all mush at any gain or eq settingread all the good reviews and watched all the videosmine sounds nothing like themmaybe defectivei also own the joyo british and joyo crunch and they are flawless,0.0,mine is unuseable,1360108800,"02 6, 2013"
A1T9SCT89JJ96,B000VBH2IG,David Townsend,"[31, 40]","I purchased this after reading many favorable reviews online and it seemed like a good unit for the price. After trying to use it I promptly returned it. I do sound for concerts and wanted a recorder to connect to the sound board to record shows.  I have used a minidisc recorder to do this but wanted something that would easily inferface with my computer.  I tried recording on the H2 using it's line in jack and recording from a line out or tape out my Mackie sound board or my stereo receiver.  No matter how I set the levels the recording on the H2 was very distorted.  I played with the record levels and the AGC and limiter functions and tried recording from several different audio sources and always got a very distorted signal.  I have used my minidisc for the same application for many years and have never had a problem and have always got very clean, good quality sound.  The problem with my H2 was that the gain on the mic and line inputs appear to be the same and are meant for a mic level signal, which caused any line level signal to overdrive the preamp. Recording from the internal mics seems to work fine.  I have worked with professional sound equipment for over 25 years and the Zoom recorders are the only brand where I have found this problem.The H2 has a nice menu set up and the instructions are very easy to follow but if you want good line level recordings, look for something else.  I exchanged this model for an H4n and it had the same problem recording a line level signal, but not as bad as the H2.  I finally ended up getting the Tascam DR-07 which I am very happy with.  It has a few less bells and whistles but appears to overall be a better quality recorder.",0.0,Poor quality recorder,1252022400,"09 4, 2009"
A3DCG2MNPR4BW,B0009G1E0K,RAYON ORMOND,"[0, 0]",These are really well made straps for the money! The only problem I had was that I wished I had ordered more of them!!!!,1.0,LOVE 'EM!!,1369180800,"05 22, 2013"
A3NAA6BH9LWIH4,B00AK7SKL4,Paul Kacprzak,"[1, 8]",straight out of the box this product reeked cheap. No directions inside or on the box. I messed with it for about 5 minutes. I would not trust it with a heavy or expensive mic. I read the description but it did not say cheap. Live and learn.,0.0,Toy mic boom,1363564800,"03 18, 2013"
A9VAK8UG2G5W7,B00AZUAORE,"Paul McDermitt ""pamcdermitt""","[6, 8]","Let me start by saying that this is a really cool pedal, and TONS of fun. I can see how this could make you a better player and i think it could also be used live.BUT (and this is a big but) this is my first ""one star"" review ever...My first ""less-than-5-star-review"" ever...same as others, switch failed less than ten days of owning it. used less than ten times total, light use at home, I wasn't even wearing shoes! By the way, a gigging/recording musician for over 25 years so i am not a youngster that misuses my stuff. Bummer too GREAT idea....poorly executed.I will not buy anther one. I will not recommend to other musicians.",0.0,Do not buy.,1384732800,"11 18, 2013"
A2P8WJLFW9NDYN,B004ZKIHVU,Levi Cannon,"[1, 2]","The velcro itself is insanely amazing. Its so amazing that its stronger than the adhesive backing. If you have an alternative means to adhere this velcro to its surface with a strength stronger than 10 men, then by all means, use this stuff. In the end, you just can't make velcro this strong for use with a pedal board. Once together, it raises the height of the pedal very uncomfortably. I cannot think of a practical application for this velcro.",0.0,The velcro that is so strong that you can't even use it.,1383436800,"11 3, 2013"
A3NAA6BH9LWIH4,B001UJEKZ6,Paul Kacprzak,"[0, 2]",The coversion cable didnt work. t is  axlr to UBS cable. I have the red  blinking light syndrome also. But I learned awhile back dont try to fix something you paid for Send it back. So izm Thanks HDE for wasting my time. Go sell your snake oil to someone else.........,0.0,I hate it.,1368576000,"05 15, 2013"
A2CJVLER896Q7L,B0016ZZKJO,Diego A. Umana,"[1, 1]","This is a great effect. I am very happy with it. Awesome engineering as Jim Dunlop's MXR products has always presented. The true bypass feature and the high-end quality materials make it very reliable and dependable. This delay device is (on my humble opinion) probably the best delay out there. It is very sensitive and delivers as it should, with a delay rate from 0 to 600 miliseconds. Most units offer a max of around the 400 mark and are normally quite large in size and take a lot of space on the pedal boards. This pedal is just another little pedal on your board that will deliver. I am actually sure this will exceed all your expectations. Ships fast. Highly recommended.",1.0,MXR Carbon Copy Analog Delay - Great pedal!,1355788800,"12 18, 2012"
A278CZM7C2OO8A,B00466HM28,Jim Dandy,"[0, 5]",This unit might be great if you have child hands - The KEYS ON THE  keyboard is soooo small..  Don't get this if you have Man hands! wtf U[DATE THE DESCRIPTION Akai WTF,0.0,What a joke,1389830400,"01 16, 2014"
A136M3QYHUVN9A,B0087UPSLQ,"Ralph Martin Smith ""Marty""","[0, 0]",This is a cheap stand and I was not surprised to see it had broke less than 2 day after it had arrived. The top cup that holds the neck of your guitar was welded in one spot only and it was very thin metal where the weld was made. I do not recommend this product.,0.0,Stage Rocker SR#!)#)# Cradle Guitar Stand-black,1364601600,"03 30, 2013"
A1V7G6OGGW7AGA,B0016ZZKJO,Todd A. Hooper,"[0, 0]","This is a great pedal, very well made and fairly compact so as to fit in pretty well on my small pedal board. I also like the tone a lot. Bear in mind I like the more vintage tones, it's not a crisp, crystal clear tone like you'd get with a digital delay, it's got more warmth.There's a great video on YT from proguitarshop.com that demos it very well. It's got great short and long delay, very smooth feel and the mod switch adds just the right amount of modulation to your tone to make it a tad fuller. This is not a bright sounding delay, it can be a tad dark at times if you're not careful.I use this for my long delay sounds and use another delay for short, slap back and echo sounds, it's a Mooer micropedal. They work well together too to get a huge, fuller, ambient type of sound going. I put the Mooer before the MXR in my chain. I use all my pedals right into the front of my amp as there's no effects loop.I hope this helps your decision. If you like warm, old school tones you'll dig this pedal.",1.0,"Great pedal, great tones!",1385510400,"11 27, 2013"
A1RGF9CS1V8O14,B000960KNW,Josiah H.,"[0, 0]","I've only had these strap locks for a couple weeks, however, they've performed well so far. The fail proof U holding the guitar is what sold me on these. I would recommend these strap locks over any others currently on the market, but I'm working on designing a better lock.",1.0,Schaller Security Strap Locks,1377820800,"08 30, 2013"
A3DGMJN91IUKGU,B001SC4I16,Tommy B.,"[0, 0]","I'm not a ukulele player, nor do I pretend to be one, but I am guy that likes to make music and I can happily say that the Mahalo U-30GN is a perfect addition to my instrument collection. Worth noting is that you will need to tune the ukulele each time you play for the first few weeks until the strings are &#34;broken in&#34;, but from what I've read and gathered, this is par for the course. Lastly, if you're going to order one, I suggest pairing it with a pack of felt picks. Cheers!",1.0,Aloha,1400112000,"05 15, 2014"
AMU3EIC4EOPX4,B0002GMGYA,Sweed,"[0, 0]",Well this cable certainly didn't last long as the title says 8 weeks.  Bought a new Fender Mustang2 v2 amp a week and a half ago.  Last night amp would turn on but wasn't putting out any sound from the guitar. Messed around a bit and it started to work.  Today same thing and it's obvious nothing is going from guitar to amp.  Thought I had a bad jack in my new amp and wasn't very happy.  Got out the old amp and guess what nothing there either.  At least my new amp is working and I only have to replace a $12 cord.Maybe I'm just unlucky and got a bad one and if I bought it at a local store I'd return it.  Not going through the hassles of mailing it back or asking for a refund.  Will just move on to another company's cord.,0.0,After 8 weeks the cable quit working,1376784000,"08 18, 2013"
A3QEWM5EWFPTE9,B0002GZBO2,Amazon Customer,"[13, 15]","If you are looking for a 100% leather mandolin strap, consider another strap.  The outside surface of the Planet Waves strap is leather but the inside surface is some kind of man-made material glued to the thin leather part.  I will be ordering the Levys ""Leather Mandolin Strap (Walnut)"".",0.0,Strap not 100% leather,1252195200,"09 6, 2009"
ARAK8OPNIFLHR,B0002M3OVI,Customer,"[0, 0]","If you're looking for a really durable stand, this is a good one for the desk. It just inconvenient that Amazon does list the product detail on the size of the screw head on top. Make sure your mic holder fits...",1.0,Durable,1363305600,"03 15, 2013"
AKGWRO6IC0VIE,B005VM5Z5C,Vivid,"[0, 0]","Hi Folks! OK, this thing is cheap. That's cool. But a cheap item you can't use is money thrown away. Before buying this I had read various reviews of some folks liking it and others saying it's too small. Well, I want to clear this up once and for all. IT IS TOO SMALL! Specifically, it is too short to reach across all six strings if you go past the third fret or so (depending on your guitar), AND it doesn't open wide enough to be able be slid down past the third fret, even on a skinny neck. This thing really is a puzzler. I mean, who the hell would make capos this size, especially when they could've made capos that actually fit for the same production price and sold them at the same price? Someone somewhere is just plain ass stupid. HOWEVER, a positive from this whole mess is that I finally found a capo to use with my ukulele, and for way cheap, ha ha. But if you are looking for a capo for a guitar of any size, this is utter garbage. Cheers!",0.0,Ignore the tempting price - TOO SMALL for any guitar!,1403136000,"06 19, 2014"
A2HIRKOAFQQLBE,B0002GX5NG,The Bluescaster,"[0, 0]","This arrived and when I tried to use it, it turned out that the male threads were some  oddball metric size that does NOT fit any standard adapter.Instead, these theads stripped the fitting on my mike clip, so now I have to go somewhere else and buy a new gooseneck AND a clip.This is such a standard item, that there is no excuse for making it with non-standard threads, and NO excuse at all for advertising it as standard 5/8ths...",0.0,This is NOT universal fit,1338940800,"06 6, 2012"
AA4BAIDEDJI3,B000CHJTG2,OfficeBoy,"[0, 0]","It's really not a 200w system.  The booklet even says it is only 100 watts, and I doubt it is really even that powerful.  The wireless microphone only works when you put your mouth about an inch from it.  My Shure XLR wired microphones do not work with it even with an adapter plug.  The instrument input works OK with my Taylor guitar, but it's not 100 watts loud.  I guess it's OK as a portable guitar amp in a small venue without any vocals.",0.0,It's really not a 200w system. The booklet even ...,1404604800,"07 6, 2014"
AZCP5P3BARLS5,B003VWJ2K8,"Da Bean ""Da Bean""","[2, 2]","There is a problem with the design.  When you move the head, the 3 little plastic pieces that hold the ball that allows you to rotate the head, just break off.  The tuner itself is great, but the product fails because it broke in 5 minutes.",0.0,Broke!,1397606400,"04 16, 2014"
A2JZTK0WGJCMGN,B0002CZUTM,SuperGlide,"[0, 0]","This is one awesome guitar!  I also purchased the Fender Mustang I Amp, Epiphone custom case (fits like a glove) and Planet Waves Planet Lock Leather Guitar Strap (comfortable and very secure) which made for an UNBELIEVEABLE combination along with Rocksmith 2014.  I cannot imagine anyone being disappointed with this combination.  The only problem in my household is....who gets to play next.",1.0,Sweet Through and Through,1389139200,"01 8, 2014"
A2X2GEABQXRX7P,B0002CZVXM,"J. Carney ""Mongoose""","[6, 7]",These came stock on my Jackson Kelly KEXMG. All the other guitars I own have Schaller buttons on them and I have one main strap I use for all of the guitars. I figured since the guitar came with them I would try them out. Not twenty min later I was removing them and putting Schaller buttons in their place. Here the 3 major reasons I did not like them over Schaller:1- Bulky. They stick out too far and on any guitar with a strap button on the back it jabs you in the stomach or below!2- Problems engaging. I would push them into the receiver and they pop back out. It wasn't until I forced them in while pushing the button that they went in a stayed in. Schallers click in and you know they are ready to go.3- Cheap. They just feel cheap. Thin metal is used in comparison to the Schallers; which have a very heavy and solid feel to them.For a few bucks more I'll stick with Schaller's. I have been using them for 10+ years and have never seen one fail.,0.0,Not as good as Schallers!,1379808000,"09 22, 2013"
A1EW1P6BB16GP6,B005CX4GLE,MojoMMjojo,"[0, 0]","It was almost obvious this product would come from china but even worse when it ships from china.  Any thing i have bought that was shipped directly from china has been much lower quality than anything retailers are even willing to sell.  If you can wait a month for delivery or longer, if you dont mind your guitar falling off the wall when the chinese quality lives up to its reputation then order up.  If you have over a $500 guitar be wise and buy an expensive one unfortunately they will most likely be made in china too. I have decided to build my own",0.0,CHINA GARBAGE,1402099200,"06 7, 2014"
A1TJ393OFP21I8,B0002DV7U2,Clam Canoe,"[0, 1]","Total flimsy junk. It leans WAYYY too far back. I'll be damned if I put my $1000 guitars on these things. On the other hand, ChromaCast makes one that's very close to this price, and I doubt that it could have been more for the money I paid.In summary... DO NOT BUY THIS PIECE OF JUNK.",0.0,Terrible. I wouldn't trust even a beater guitar on this stand. No way. Forget it.,1386547200,"12 9, 2013"
AJBBU53A0X84I,B0002D01PY,Jerry,"[0, 2]","I got this for my Boss Loop Station, but it doesn't work very well.  I keep hoping I'll find something it DOES work well with...",0.0,Got this for my Boss Loop Station.,1390608000,"01 25, 2014"
A37WW789WSY81F,B008TNAG4A,Orcatrino,"[3, 3]","If you only want to use this thing as a detune effect to add a static, non-oscillating, chorus like effect, it's fine for that.  As an actual pitch shifter though, this thing is awful.  All the pitch shift settings sound like they're 30 cents sharp. This is especially awful sounding when used as an Octave effect.  I suppose I could have opened it up to see if there was an adjustment pot inside but I did not want to void the warranty so I just returned it.  It's hard to believe that nobody at the company could hear how badly out of tune this pedal is.  I've read the same complaint about their Pure Octave pedal also. This is really too bad because all the other pedals for Mooer seem to be quite good.  I own their Reecho Delay pedal and quite like it and I'm also tempted to get their Green Mile pedal.If you're not that sensitive to pitch inaccuracies, this pedal maybe fine for you but I doubt that many will find this pedal to be satisfactory.One minor quibble about the rubber padding used at the bottom of these pedals.  It does not stick to the adhesive on ANY of the Velcro strips I've tried to use.",0.0,The pitch shifting is out of tune,1358035200,"01 13, 2013"
A3GA66OGQOI3EZ,B000EEEYCW,BAT,"[0, 0]","I've been very disappointed with this tuner. When I've used it the needle keeps jumping all the way to the right(sharp) then back to the left(flat). I have two(2) other tuners I bought from Wal-Mart and I always get accurate tunings from them.  I bought this KORG because it's a brand name and the Company has an outstanding reputation. Even though my tow(2) Wal-Mart tuners are older, they both still work better than this KORG.",0.0,Disappointment,1342742400,"07 20, 2012"
A3SH7VETIJJ7LA,B000EE8YPK,Hayden,"[5, 7]","I have had this tuner for about half a year and frankly, I have had enough.The main problem with this tuner is the usability.The tuner has a poor display, is extremely finicky and it does not display the octave of the key.Tuning with it can be condensed into one word - frustrating.The needle is very finicky and jumps all over when ever I pick the strings, especially so when the guitar is much out of tune.The poor display is dark, with no build-in light, and has poor visibility at angles too. Combine all that you have a terrible, accurate tuner.Yes, it is accurate but only as accurate as what the graph can display, which is +/-2 cents.Enough said, I bought a new tuner, the Seiko SAT800, for a bit more money that this.The main differences between SAT800 and the CA-40:SAT800 has a build-in light, CA-40 does not.CA-40 has a build-in stand at the back to prop it up to a 45deg angle, SAT800 does not.SAT800 has a auto and manual mode, CA-40 has auto.SAT800 displays the octave of the note, e.g. 1E, 2E, etc, CA-40 displays only displays the alphabet, E for all oactaves.SAT800 has a numerical display for the cents off, CA-40 does not.The needle graph on the Seiko is much more stable and it is just way more usable overall.I wholly recommend you do not purchase this tuner. I was fooled into buying it by the other reviewers on Amazon and I hope you would not be.",0.0,I cannot recommend this tuner.,1352592000,"11 11, 2012"
A2BRXREMT5WZJ0,B001LJUVO4,Christopher Graham,"[0, 0]","I tried with with my Macbook Pro with both Mountain Lion and Mavericks. Also with my Win7 x64 machine. I tried it with a variety of MIDI capable gear including trying to update firmware on FX hardware, sending and receiving MIDI PC and MIDI CC, as well as transmitting MIDI Clock in and out. I simply couldn't get this to work most of the time. Active Sense used on most Roland products seems to kill it completely.In contrast I purchased the -MU's Xmidi 1x1 Tab and it works flawlessly and without issue every time I use it.I should have totally returned this product. Instead it's in a landfill.",0.0,I should've returned this,1396483200,"04 3, 2014"
A3LOJ2QHXITCF7,B0002F7IIK,Ryan Enger,"[0, 0]","This a very clever idea. It helps save floor space in your rooms, and it helps cover empty wall space. Very easy to take off/put on. High recommend this to any stringed-instrument players.",1.0,Very nice product.,1387152000,"12 16, 2013"
A36378CQKPA2G,B000XXBHA6,Carlo Verdi,"[1, 1]","I ordered this plug because it is advertised as a &#34;1 Spot&#34; brand plug. It is not what I received. Instead I received a generic plug  for eight 9v connections that would definitely fit the purpose, but a really cheap version. The plugs on this generic version are larger than the 1 Spot and the wires are kind of stiff plastic. The original 1 Spot plug has much smaller plugs, great for saving space on a pedal board, and the wires are soft and &#34;rubbery&#34;, again making it easier to work with on a pedal board, specially if you're working with a pedal board like Pedaltrain where you can intertwine wires in and out between bars. I informed the seller about the issue and was told it was a mistake and that they would send me the correct one. In my email to them I included an image of the original packaging of the 1 Spot 8 Plug to make sure there would be no mistake, but to my amazement they sent me another compatible plug. I emailed them again for a refund, which they promptly did. I can say, that they did respond quickly and they refunded my money. I imagine that those who order this plug without ever having worked with an original 1 Spot plug, wouldn't know the difference because although it is a really cheap version it does have eight 9v connectors. I strongly recommend, spend the extra two or three dollars and get the original 1 Spot 8 Plug.",0.0,This is not a 1 Spot brand 8 plug,1399334400,"05 6, 2014"
ANAKK5KNUAP17,B000RPUMII,"Julio Caicedo ""Julio""","[0, 0]","DOA...no good, out of the box,plug it, nothing.....no way to send it back (I`m not from the States)....meaning...I just wasted away $40 something bucks (add shipping)....I did bought a Behringer pedal before (Tremolo/Pan) with good results, but I guess there`s two sides to this particular low economy pedals....Well, I`ll man up and buy something else...",0.0,Busted!!!,1383177600,"10 31, 2013"
A2LJ6YNOZU6ND,B000CD3QY2,jimmy three,"[1, 1]","for 99 dollars , quit looking at other wah pedals....this one does it all......its so versatile....sounds very authenic 60's too,.....good pedal movement....endless variations in sound avaialable.....it gets a great sound right out of the box ..dig it man,,!!",1.0,a great wah wah..unbeatable for the price...,1383696000,"11 6, 2013"
A2VY4F62JE9HCJ,B0002KZE7C,"Legend ""Legend Eleuthera""","[0, 0]","Old screws rust, and often when presented with a new pick guard there are 11 instead of 8 holes for attachment. This package neatly solved the easthetic and necessary matching finish of the guitar. Also good for lost attachment screws on the back of the guitar and for tuning mechanisms.",1.0,Needed and right size,1360713600,"02 13, 2013"
A2RS66Y79Q8X0W,B001QWBM62,"Rexomus ""One man with courage makes a majority.""","[0, 0]","I own both the H1 and H4n and I love them both. The H4n is a great versatile field recorder. I mainly use it to record audio for live event video such as weddings and speaking engagements. The H4n is a work horse. It has a ton of features and records in a number of different formats. I highly recommend purchasing a ""furry head"" wind screen for the unit as the foam wind screen included is not for out door use.Unlike the H1 design that has a hard protective ring around the microphones, the H4n leaves the microphones exposed in order to capture the purest sound possible in live and studio applications. However, be aware that because of the exposed microphone design the external mics are prone to breaking off if the unit is dropped. I had this happen once. If this happens to you, don't worry. I searched the internet and was able to find several Zoom certified service centers within my general area. I called the closest service center, spoke with a repairman and shipped the H4n off and the mic was replaced under warranty; I didn't pay a dime. I had it shipped off and back in 7 days.All in all the H4n is a great field recorder. I mainly use it in 4 channel mode. 4 Chanel mode allows me to record from both external microphones as well as the two XLR inputs at the same time. In some cases I also use a small 4 Channel Behringer field mixer if I have to run more than 2 lavalier microphones. Running straight from the mixer outputs to the H4n works perfectly.I do suggest some accessories when using the H4n. As I said earlier, purchase a ""furry head"" wind screen. I use the furry head wind screens every time I record outdoors and they completely eliminate wind noise. I only use 32gb Sandisk SD cards because Sandisk is dependable, I have never ever had one fail in all my years of recording. I record at 48K @ 16bits in .wav format which tends to create a lot of data when at live events so 32gbs is large enough to record over 20hours at that sampling rate. This allows me to keep old audio clips on the card for a while after recording them and is a safety net in case I forget to transfer the audio files along with video when I edit. I also suggest having a DI box on hand in the event you may have to run a line out from someone else's mixer. I have had issues with digital clipping and over saturated sound when running a feed without a DI Box from venue mixers. This has to do with a balance and padding that I am just not going to get into but trust me, a DI box is the simplest and surest fix for these issues. I also suggest getting a small portable mixer in case you have to run more than 2 microphones when at live events. Always be prepared. I use rechargeable Duracell AA batteries and I have never had any issues. Battery life is between 6-8 hours when the unit is left on, and 3-4 hours when left powered on and recording.I do not regret this purchase at all. The H4n is a handy little studio on the go and is very dependable. I highly recommend purchasing one.",1.0,Great field recorder,1368403200,"05 13, 2013"
A23HJIRA5PIMG0,B003AM913C,"Michael A. Rammel ""sixxstring""","[1, 2]",I have always loved line 6. This product sounded great for about an hour then total gave up. It went dead. I changed channels and it worked for like a minute then went dead. I am sorry to say that I returned it. My AKG wireless guitar bug has lasted years with no drop outs.I am really disappointed.,0.0,What happened?!!!,1346371200,"08 31, 2012"
AHQTXJQX2584I,B0010CZ8GS,Ryan C. Morris,"[0, 0]",i use this cable to patch my effects pedals together and it does what it needs to do.  the right angle ends make it easy to connect your pedals and keep them close together.,1.0,good patch cable,1388880000,"01 5, 2014"
A2PP4G3DLGDD4T,B00A716FB0,Popper,"[0, 0]","A great little package for the price, but unfortunately, the zipper failed the first time I tried zipping it up. I have a standard size acoustic guitar, but be aware, the fit was snug, but not tight.",0.0,Zipper Failed,1394323200,"03 9, 2014"
